0,0 0 0,1 1 0,0 0 0,0 0 1
7.415,0 0 0,-13.7786 0.174431 -39.2416,-12.2942 -2.84805 -45.4692,0 0 0
7.416,0 0 0,-13.7786 0.174431 -39.2416,-12.2942 -2.84805 -45.4692,0 0 0
7.417,0 0 0,-13.7786 0.174431 -39.2416,-12.2942 -2.84805 -45.4692,0 0 0
7.419,0 0 0,-13.7786 0.174431 -39.2416,-12.2942 -2.84805 -45.4692,0 0 0
7.421,0 0 0,-13.7786 0.174431 -39.2416,-12.2942 -2.84805 -45.4692,0 0 0
7.428,0 0 0,-13.7786 0.174431 -39.2416,-12.2942 -2.84805 -45.4692,0 0 0
7.429,0 0 0,-13.7786 0.174431 -39.2416,-12.2942 -2.84805 -45.4692,0 0 0
7.432,0 0 0,-12.6856 0.933455 -36.1188,-10.8773   -2.458 -41.6881,0 0 0
7.433,0 0 0,-12.6856 0.933455 -36.1188,-10.8773   -2.458 -41.6881,0 0 0
7.439,0 0 0,-12.6856 0.933455 -36.1188,-10.8773   -2.458 -41.6881,0 0 0
7.44,0 0 0,-12.6856 0.933455 -36.1188,-10.8773   -2.458 -41.6881,0 0 0
7.441,0 0 0,-12.6856 0.933455 -36.1188,-10.8773   -2.458 -41.6881,0 0 0
7.442,0 0 0,-12.6856 0.933455 -36.1188,-10.8773   -2.458 -41.6881,0 0 0
7.445,0 0 0,-12.6856 0.933455 -36.1188,-10.8773   -2.458 -41.6881,0 0 0
7.446,0 0 0,-12.6856 0.933455 -36.1188,-10.8773   -2.458 -41.6881,0 0 0
7.447,0 0 0,-12.6856 0.933455 -36.1188,-10.8773   -2.458 -41.6881,0 0 0
7.45,0 0 0,-12.6856 0.933455 -36.1188,-10.8773   -2.458 -41.6881,0 0 0
7.451,0 0 0,-12.6856 0.933455 -36.1188,-10.8773   -2.458 -41.6881,0 0 0
7.454,0 0 0,-12.6856 0.933455 -36.1188,-10.8773   -2.458 -41.6881,0 0 0
7.455,0 0 0,-12.6856 0.933455 -36.1188,-10.8773   -2.458 -41.6881,0 0 0
7.458,0 0 0,-10.3882 -1.27968 -37.9342,-10.6399 -1.75798 -43.9914,0 0 0
7.462,0 0 0,-10.3882 -1.27968 -37.9342,-10.6399 -1.75798 -43.9914,0 0 0
7.463,0 0 0,-10.3882 -1.27968 -37.9342,-10.6399 -1.75798 -43.9914,0 0 0
7.464,0 0 0,-10.3882 -1.27968 -37.9342,-10.6399 -1.75798 -43.9914,0 0 0
7.465,0 0 0,-10.3882 -1.27968 -37.9342,-10.6399 -1.75798 -43.9914,0 0 0
7.467,0 0 0,-10.3882 -1.27968 -37.9342,-10.6399 -1.75798 -43.9914,0 0 0
7.468,0 0 0,-10.3882 -1.27968 -37.9342,-10.6399 -1.75798 -43.9914,0 0 0
7.472,0 0 0,-10.3882 -1.27968 -37.9342,-10.6399 -1.75798 -43.9914,0 0 0
7.473,0 0 0,-10.3882 -1.27968 -37.9342,-10.6399 -1.75798 -43.9914,0 0 0
7.478,0 0 0,-10.3882 -1.27968 -37.9342,-10.6399 -1.75798 -43.9914,0 0 0
7.479,0 0 0,-10.3882 -1.27968 -37.9342,-10.6399 -1.75798 -43.9914,0 0 0
7.48,0 0 0,-10.3882 -1.27968 -37.9342,-10.6399 -1.75798 -43.9914,0 0 0
7.481,0 0 0,-10.3882 -1.27968 -37.9342,-10.6399 -1.75798 -43.9914,0 0 0
7.485,0 0 0,-7.64806 -3.55545 -38.7437,-9.83546 -2.04254 -50.6662,0 0 0
7.486,0 0 0,-7.64806 -3.55545 -38.7437,-9.83546 -2.04254 -50.6662,0 0 0
7.487,0 0 0,-7.64806 -3.55545 -38.7437,-9.83546 -2.04254 -50.6662,0 0 0
7.488,0 0 0,-7.64806 -3.55545 -38.7437,-9.83546 -2.04254 -50.6662,0 0 0
7.495,0 0 0,-7.64806 -3.55545 -38.7437,-9.83546 -2.04254 -50.6662,0 0 0
7.496,0 0 0,-7.64806 -3.55545 -38.7437,-9.83546 -2.04254 -50.6662,0 0 0
7.497,0 0 0,-7.64806 -3.55545 -38.7437,-9.83546 -2.04254 -50.6662,0 0 0
7.498,0 0 0,-7.64806 -3.55545 -38.7437,-9.83546 -2.04254 -50.6662,0 0 0
7.499,0 0 0,-7.64806 -3.55545 -38.7437,-9.83546 -2.04254 -50.6662,0 0 0
7.501,0 0 0,-7.64806 -3.55545 -38.7437,-9.83546 -2.04254 -50.6662,0 0 0
7.502,0 0 0,-7.64806 -3.55545 -38.7437,-9.83546 -2.04254 -50.6662,0 0 0
7.503,0 0 0,-7.64806 -3.55545 -38.7437,-9.83546 -2.04254 -50.6662,0 0 0
7.512,0 0 0,-7.64806 -3.55545 -38.7437,-9.83546 -2.04254 -50.6662,0 0 0
7.515, -3.4277 -2.02772 -46.9244,-0  0  0,-0  0  0,-3.97483 -3.51516 -39.9804
7.515, -3.4277 -2.02772 -46.9244,-0  0  0,-0  0  0,-3.97483 -3.51516 -39.9804
7.516, -3.4277 -2.02772 -46.9244,-0  0  0,-0  0  0,-3.97483 -3.51516 -39.9804
7.517, -3.4277 -2.02772 -46.9244,-0  0  0,-0  0  0,-3.97483 -3.51516 -39.9804
7.518, -3.4277 -2.02772 -46.9244,-0  0  0,-0  0  0,-3.97483 -3.51516 -39.9804
7.519, -3.4277 -2.02772 -46.9244,-0  0  0,-0  0  0,-3.97483 -3.51516 -39.9804
7.52, -3.4277 -2.02772 -46.9244,-0  0  0,-0  0  0,-3.97483 -3.51516 -39.9804
7.529, -3.4277 -2.02772 -46.9244,-0  0  0,-0  0  0,-3.97483 -3.51516 -39.9804
7.53, -3.4277 -2.02772 -46.9244,-0  0  0,-0  0  0,-3.97483 -3.51516 -39.9804
7.53, -3.4277 -2.02772 -46.9244,-0  0  0,-0  0  0,-3.97483 -3.51516 -39.9804
7.532, -3.4277 -2.02772 -46.9244,-0  0  0,-0  0  0,-3.97483 -3.51516 -39.9804
7.533, -3.4277 -2.02772 -46.9244,-0  0  0,-0  0  0,-3.97483 -3.51516 -39.9804
7.534, -3.4277 -2.02772 -46.9244,-0  0  0,-0  0  0,-3.97483 -3.51516 -39.9804
7.537,-6.33145 -5.50318 -56.4487,-0  0  0,-0  0  0,-7.62075 -7.17595 -57.5619
7.538,-6.33145 -5.50318 -56.4487,-0  0  0,-0  0  0,-7.62075 -7.17595 -57.5619
7.546,-6.33145 -5.50318 -56.4487,-0  0  0,-0  0  0,-7.62075 -7.17595 -57.5619
7.546,-6.33145 -5.50318 -56.4487,-0  0  0,-0  0  0,-7.62075 -7.17595 -57.5619
7.547,-6.33145 -5.50318 -56.4487,-0  0  0,-0  0  0,-7.62075 -7.17595 -57.5619
7.548,-6.33145 -5.50318 -56.4487,-0  0  0,-0  0  0,-7.62075 -7.17595 -57.5619
7.549,-6.33145 -5.50318 -56.4487,-0  0  0,-0  0  0,-7.62075 -7.17595 -57.5619
7.55,-6.33145 -5.50318 -56.4487,-0  0  0,-0  0  0,-7.62075 -7.17595 -57.5619
7.551,-6.33145 -5.50318 -56.4487,-0  0  0,-0  0  0,-7.62075 -7.17595 -57.5619
7.551,-6.33145 -5.50318 -56.4487,-0  0  0,-0  0  0,-7.62075 -7.17595 -57.5619
7.563,-6.33145 -5.50318 -56.4487,-0  0  0,-0  0  0,-7.62075 -7.17595 -57.5619
7.564,-6.33145 -5.50318 -56.4487,-0  0  0,-0  0  0,-7.62075 -7.17595 -57.5619
7.565,-6.33145 -5.50318 -56.4487,-0  0  0,-0  0  0,-7.62075 -7.17595 -57.5619
7.567,-8.46653 -1.48016 -55.7903,-0  0  0,-0  0  0,-9.97608 -3.78817 -53.3009
7.568,-8.46653 -1.48016 -55.7903,-0  0  0,-0  0  0,-9.97608 -3.78817 -53.3009
7.569,-8.46653 -1.48016 -55.7903,-0  0  0,-0  0  0,-9.97608 -3.78817 -53.3009
7.57,-8.46653 -1.48016 -55.7903,-0  0  0,-0  0  0,-9.97608 -3.78817 -53.3009
7.571,-8.46653 -1.48016 -55.7903,-0  0  0,-0  0  0,-9.97608 -3.78817 -53.3009
7.579,-8.46653 -1.48016 -55.7903,-0  0  0,-0  0  0,-9.97608 -3.78817 -53.3009
7.58,-8.46653 -1.48016 -55.7903,-0  0  0,-0  0  0,-9.97608 -3.78817 -53.3009
7.581,-8.46653 -1.48016 -55.7903,-0  0  0,-0  0  0,-9.97608 -3.78817 -53.3009
7.582,-8.46653 -1.48016 -55.7903,-0  0  0,-0  0  0,-9.97608 -3.78817 -53.3009
7.583,-8.46653 -1.48016 -55.7903,-0  0  0,-0  0  0,-9.97608 -3.78817 -53.3009
7.584,-8.46653 -1.48016 -55.7903,-0  0  0,-0  0  0,-9.97608 -3.78817 -53.3009
7.585,-8.46653 -1.48016 -55.7903,-0  0  0,-0  0  0,-9.97608 -3.78817 -53.3009
7.586,-8.46653 -1.48016 -55.7903,-0  0  0,-0  0  0,-9.97608 -3.78817 -53.3009
7.596,-10.1367 -2.08296 -49.9452,-0  0  0,-0  0  0,-10.0466 -2.13996 -47.4706
7.597,-10.1367 -2.08296 -49.9452,-0  0  0,-0  0  0,-10.0466 -2.13996 -47.4706
7.598,-10.1367 -2.08296 -49.9452,-0  0  0,-0  0  0,-10.0466 -2.13996 -47.4706
7.599,-10.1367 -2.08296 -49.9452,-0  0  0,-0  0  0,-10.0466 -2.13996 -47.4706
7.6,-10.1367 -2.08296 -49.9452,-0  0  0,-0  0  0,-10.0466 -2.13996 -47.4706
7.601,-10.1367 -2.08296 -49.9452,-0  0  0,-0  0  0,-10.0466 -2.13996 -47.4706
7.602,-10.1367 -2.08296 -49.9452,-0  0  0,-0  0  0,-10.0466 -2.13996 -47.4706
7.602,-10.1367 -2.08296 -49.9452,-0  0  0,-0  0  0,-10.0466 -2.13996 -47.4706
7.613,-10.1367 -2.08296 -49.9452,-0  0  0,-0  0  0,-10.0466 -2.13996 -47.4706
7.614,-10.1367 -2.08296 -49.9452,-0  0  0,-0  0  0,-10.0466 -2.13996 -47.4706
7.615,-10.1367 -2.08296 -49.9452,-0  0  0,-0  0  0,-10.0466 -2.13996 -47.4706
7.616,-10.1367 -2.08296 -49.9452,-0  0  0,-0  0  0,-10.0466 -2.13996 -47.4706
7.617,-10.1367 -2.08296 -49.9452,-0  0  0,-0  0  0,-10.0466 -2.13996 -47.4706
7.62, -11.174 -3.39672 -41.8617,-0  0  0,-0  0  0, -9.29003 -0.624636   -43.136
7.621, -11.174 -3.39672 -41.8617,-0  0  0,-0  0  0, -9.29003 -0.624636   -43.136
7.622, -11.174 -3.39672 -41.8617,-0  0  0,-0  0  0, -9.29003 -0.624636   -43.136
7.63, -11.174 -3.39672 -41.8617,-0  0  0,-0  0  0, -9.29003 -0.624636   -43.136
7.63, -11.174 -3.39672 -41.8617,-0  0  0,-0  0  0, -9.29003 -0.624636   -43.136
7.631, -11.174 -3.39672 -41.8617,-0  0  0,-0  0  0, -9.29003 -0.624636   -43.136
7.632, -11.174 -3.39672 -41.8617,-0  0  0,-0  0  0, -9.29003 -0.624636   -43.136
7.633, -11.174 -3.39672 -41.8617,-0  0  0,-0  0  0, -9.29003 -0.624636   -43.136
7.634, -11.174 -3.39672 -41.8617,-0  0  0,-0  0  0, -9.29003 -0.624636   -43.136
7.634, -11.174 -3.39672 -41.8617,-0  0  0,-0  0  0, -9.29003 -0.624636   -43.136
7.635, -11.174 -3.39672 -41.8617,-0  0  0,-0  0  0, -9.29003 -0.624636   -43.136
7.646, -11.174 -3.39672 -41.8617,-0  0  0,-0  0  0, -9.29003 -0.624636   -43.136
7.647, -11.174 -3.39672 -41.8617,-0  0  0,-0  0  0, -9.29003 -0.624636   -43.136
7.651,-11.3589 -2.90478 -36.0669,-0  0  0,-0  0  0,-9.04999 0.991366 -43.5358
7.652,-11.3589 -2.90478 -36.0669,-0  0  0,-0  0  0,-9.04999 0.991366 -43.5358
7.653,-11.3589 -2.90478 -36.0669,-0  0  0,-0  0  0,-9.04999 0.991366 -43.5358
7.654,-11.3589 -2.90478 -36.0669,-0  0  0,-0  0  0,-9.04999 0.991366 -43.5358
7.655,-11.3589 -2.90478 -36.0669,-0  0  0,-0  0  0,-9.04999 0.991366 -43.5358
7.656,-11.3589 -2.90478 -36.0669,-0  0  0,-0  0  0,-9.04999 0.991366 -43.5358
7.663,-11.3589 -2.90478 -36.0669,-0  0  0,-0  0  0,-9.04999 0.991366 -43.5358
7.664,-11.3589 -2.90478 -36.0669,-0  0  0,-0  0  0,-9.04999 0.991366 -43.5358
7.665,-11.3589 -2.90478 -36.0669,-0  0  0,-0  0  0,-9.04999 0.991366 -43.5358
7.666,-11.3589 -2.90478 -36.0669,-0  0  0,-0  0  0,-9.04999 0.991366 -43.5358
7.667,-11.3589 -2.90478 -36.0669,-0  0  0,-0  0  0,-9.04999 0.991366 -43.5358
7.668,-11.3589 -2.90478 -36.0669,-0  0  0,-0  0  0,-9.04999 0.991366 -43.5358
7.669,-11.3589 -2.90478 -36.0669,-0  0  0,-0  0  0,-9.04999 0.991366 -43.5358
7.671,-8.27702  1.59798 -33.8211, 0 -0  0, 0 -0  0,-9.68023  1.02972 -51.2377
7.68,-8.27702  1.59798 -33.8211, 0 -0  0, 0 -0  0,-9.68023  1.02972 -51.2377
7.681,-8.27702  1.59798 -33.8211, 0 -0  0, 0 -0  0,-9.68023  1.02972 -51.2377
7.682,-8.27702  1.59798 -33.8211, 0 -0  0, 0 -0  0,-9.68023  1.02972 -51.2377
7.683,-8.27702  1.59798 -33.8211, 0 -0  0, 0 -0  0,-9.68023  1.02972 -51.2377
7.684,-8.27702  1.59798 -33.8211, 0 -0  0, 0 -0  0,-9.68023  1.02972 -51.2377
7.685,-8.27702  1.59798 -33.8211, 0 -0  0, 0 -0  0,-9.68023  1.02972 -51.2377
7.686,-8.27702  1.59798 -33.8211, 0 -0  0, 0 -0  0,-9.68023  1.02972 -51.2377
7.687,-8.27702  1.59798 -33.8211, 0 -0  0, 0 -0  0,-9.68023  1.02972 -51.2377
7.697,-8.27702  1.59798 -33.8211, 0 -0  0, 0 -0  0,-9.68023  1.02972 -51.2377
7.698,-8.27702  1.59798 -33.8211, 0 -0  0, 0 -0  0,-9.68023  1.02972 -51.2377
7.699,-8.27702  1.59798 -33.8211, 0 -0  0, 0 -0  0,-9.68023  1.02972 -51.2377
7.7,-8.27702  1.59798 -33.8211, 0 -0  0, 0 -0  0,-9.68023  1.02972 -51.2377
7.703,-1.49785  7.60829 -29.7976,0 0 0,0 0 0,-8.42545 0.592741 -64.3572
7.704,-1.49785  7.60829 -29.7976,0 0 0,0 0 0,-8.42545 0.592741 -64.3572
7.705,-1.49785  7.60829 -29.7976,0 0 0,0 0 0,-8.42545 0.592741 -64.3572
7.706,-1.49785  7.60829 -29.7976,0 0 0,0 0 0,-8.42545 0.592741 -64.3572
7.713,-1.49785  7.60829 -29.7976,0 0 0,0 0 0,-8.42545 0.592741 -64.3572
7.714,-1.49785  7.60829 -29.7976,0 0 0,0 0 0,-8.42545 0.592741 -64.3572
7.716,-1.49785  7.60829 -29.7976,0 0 0,0 0 0,-8.42545 0.592741 -64.3572
7.717,-1.49785  7.60829 -29.7976,0 0 0,0 0 0,-8.42545 0.592741 -64.3572
7.718,-1.49785  7.60829 -29.7976,0 0 0,0 0 0,-8.42545 0.592741 -64.3572
7.719,-1.49785  7.60829 -29.7976,0 0 0,0 0 0,-8.42545 0.592741 -64.3572
7.72,-1.49785  7.60829 -29.7976,0 0 0,0 0 0,-8.42545 0.592741 -64.3572
7.721,-1.49785  7.60829 -29.7976,0 0 0,0 0 0,-8.42545 0.592741 -64.3572
7.73,-1.49785  7.60829 -29.7976,0 0 0,0 0 0,-8.42545 0.592741 -64.3572
7.734,0 0 0,-1.84447 -6.68133  -43.699,-3.35378 -3.86836 -46.7855,0 0 0
7.735,0 0 0,-1.84447 -6.68133  -43.699,-3.35378 -3.86836 -46.7855,0 0 0
7.736,0 0 0,-1.84447 -6.68133  -43.699,-3.35378 -3.86836 -46.7855,0 0 0
7.737,0 0 0,-1.84447 -6.68133  -43.699,-3.35378 -3.86836 -46.7855,0 0 0
7.738,0 0 0,-1.84447 -6.68133  -43.699,-3.35378 -3.86836 -46.7855,0 0 0
7.739,0 0 0,-1.84447 -6.68133  -43.699,-3.35378 -3.86836 -46.7855,0 0 0
7.74,0 0 0,-1.84447 -6.68133  -43.699,-3.35378 -3.86836 -46.7855,0 0 0
7.747,0 0 0,-1.84447 -6.68133  -43.699,-3.35378 -3.86836 -46.7855,0 0 0
7.748,0 0 0,-1.84447 -6.68133  -43.699,-3.35378 -3.86836 -46.7855,0 0 0
7.749,0 0 0,-1.84447 -6.68133  -43.699,-3.35378 -3.86836 -46.7855,0 0 0
7.75,0 0 0,-1.84447 -6.68133  -43.699,-3.35378 -3.86836 -46.7855,0 0 0
7.751,0 0 0,-1.84447 -6.68133  -43.699,-3.35378 -3.86836 -46.7855,0 0 0
7.752,0 0 0,-1.84447 -6.68133  -43.699,-3.35378 -3.86836 -46.7855,0 0 0
7.755,0 0 0,-5.17216 -2.87566 -50.5776,-5.29655 0.323442 -65.4406,0 0 0
7.756,0 0 0,-5.17216 -2.87566 -50.5776,-5.29655 0.323442 -65.4406,0 0 0
7.764,0 0 0,-5.17216 -2.87566 -50.5776,-5.29655 0.323442 -65.4406,0 0 0
7.765,0 0 0,-5.17216 -2.87566 -50.5776,-5.29655 0.323442 -65.4406,0 0 0
7.766,0 0 0,-5.17216 -2.87566 -50.5776,-5.29655 0.323442 -65.4406,0 0 0
7.767,0 0 0,-5.17216 -2.87566 -50.5776,-5.29655 0.323442 -65.4406,0 0 0
7.769,0 0 0,-5.17216 -2.87566 -50.5776,-5.29655 0.323442 -65.4406,0 0 0
7.77,0 0 0,-5.17216 -2.87566 -50.5776,-5.29655 0.323442 -65.4406,0 0 0
7.77,0 0 0,-5.17216 -2.87566 -50.5776,-5.29655 0.323442 -65.4406,0 0 0
7.771,0 0 0,-5.17216 -2.87566 -50.5776,-5.29655 0.323442 -65.4406,0 0 0
7.78,0 0 0,-5.17216 -2.87566 -50.5776,-5.29655 0.323442 -65.4406,0 0 0
7.781,0 0 0,-5.17216 -2.87566 -50.5776,-5.29655 0.323442 -65.4406,0 0 0
7.782,0 0 0,-5.17216 -2.87566 -50.5776,-5.29655 0.323442 -65.4406,0 0 0
7.786,0 0 0,-6.46746 -7.13778 -52.1437,-8.08498  -3.2284   -57.61,0 0 0
7.787,0 0 0,-6.46746 -7.13778 -52.1437,-8.08498  -3.2284   -57.61,0 0 0
7.787,0 0 0,-6.46746 -7.13778 -52.1437,-8.08498  -3.2284   -57.61,0 0 0
7.788,0 0 0,-6.46746 -7.13778 -52.1437,-8.08498  -3.2284   -57.61,0 0 0
7.789,0 0 0,-6.46746 -7.13778 -52.1437,-8.08498  -3.2284   -57.61,0 0 0
7.797,0 0 0,-6.46746 -7.13778 -52.1437,-8.08498  -3.2284   -57.61,0 0 0
7.801,0 0 0,-6.46746 -7.13778 -52.1437,-8.08498  -3.2284   -57.61,0 0 0
7.806,0 0 0,-6.46746 -7.13778 -52.1437,-8.08498  -3.2284   -57.61,0 0 0
7.809,0 0 0,-6.46746 -7.13778 -52.1437,-8.08498  -3.2284   -57.61,0 0 0
7.813,0 0 0,-6.46746 -7.13778 -52.1437,-8.08498  -3.2284   -57.61,0 0 0
7.816,0 0 0,-6.46746 -7.13778 -52.1437,-8.08498  -3.2284   -57.61,0 0 0
7.82,0 0 0,-6.46746 -7.13778 -52.1437,-8.08498  -3.2284   -57.61,0 0 0
7.824,0 0 0,-6.46746 -7.13778 -52.1437,-8.08498  -3.2284   -57.61,0 0 0
7.833,0 0 0,-8.17929 -5.34578 -49.0811,-8.54973 -3.97278 -52.3335,0 0 0
7.835,0 0 0,-8.17929 -5.34578 -49.0811,-8.54973 -3.97278 -52.3335,0 0 0
7.837,0 0 0,-8.17929 -5.34578 -49.0811,-8.54973 -3.97278 -52.3335,0 0 0
7.839,0 0 0,-8.17929 -5.34578 -49.0811,-8.54973 -3.97278 -52.3335,0 0 0
7.841,0 0 0,-8.17929 -5.34578 -49.0811,-8.54973 -3.97278 -52.3335,0 0 0
7.842,0 0 0,-8.17929 -5.34578 -49.0811,-8.54973 -3.97278 -52.3335,0 0 0
7.844,0 0 0,-8.17929 -5.34578 -49.0811,-8.54973 -3.97278 -52.3335,0 0 0
7.846,0 0 0,-8.17929 -5.34578 -49.0811,-8.54973 -3.97278 -52.3335,0 0 0
7.85,0 0 0,-8.17929 -5.34578 -49.0811,-8.54973 -3.97278 -52.3335,0 0 0
7.853,0 0 0,-8.17929 -5.34578 -49.0811,-8.54973 -3.97278 -52.3335,0 0 0
7.854,0 0 0,-8.17929 -5.34578 -49.0811,-8.54973 -3.97278 -52.3335,0 0 0
7.856,0 0 0,-8.17929 -5.34578 -49.0811,-8.54973 -3.97278 -52.3335,0 0 0
7.857,0 0 0,-8.17929 -5.34578 -49.0811,-8.54973 -3.97278 -52.3335,0 0 0
7.861,0 0 0,-9.73456 -3.02104 -44.1245,-8.43027 -4.49195 -46.9625,0 0 0
7.862,0 0 0,-9.73456 -3.02104 -44.1245,-8.43027 -4.49195 -46.9625,0 0 0
7.863,0 0 0,-9.73456 -3.02104 -44.1245,-8.43027 -4.49195 -46.9625,0 0 0
7.866,0 0 0,-9.73456 -3.02104 -44.1245,-8.43027 -4.49195 -46.9625,0 0 0
7.868,0 0 0,-9.73456 -3.02104 -44.1245,-8.43027 -4.49195 -46.9625,0 0 0
7.869,0 0 0,-9.73456 -3.02104 -44.1245,-8.43027 -4.49195 -46.9625,0 0 0
7.869,0 0 0,-9.73456 -3.02104 -44.1245,-8.43027 -4.49195 -46.9625,0 0 0
7.87,0 0 0,-9.73456 -3.02104 -44.1245,-8.43027 -4.49195 -46.9625,0 0 0
7.871,0 0 0,-9.73456 -3.02104 -44.1245,-8.43027 -4.49195 -46.9625,0 0 0
7.872,0 0 0,-9.73456 -3.02104 -44.1245,-8.43027 -4.49195 -46.9625,0 0 0
7.873,0 0 0,-9.73456 -3.02104 -44.1245,-8.43027 -4.49195 -46.9625,0 0 0
7.883,0 0 0,-9.73456 -3.02104 -44.1245,-8.43027 -4.49195 -46.9625,0 0 0
7.884,0 0 0,-9.73456 -3.02104 -44.1245,-8.43027 -4.49195 -46.9625,0 0 0
7.888,-0  0  0,-11.4614 -1.79592 -40.8745,-8.54858 -5.64942 -44.9251,-0  0  0
7.889,-0  0  0,-11.4614 -1.79592 -40.8745,-8.54858 -5.64942 -44.9251,-0  0  0
7.89,-0  0  0,-11.4614 -1.79592 -40.8745,-8.54858 -5.64942 -44.9251,-0  0  0
7.891,-0  0  0,-11.4614 -1.79592 -40.8745,-8.54858 -5.64942 -44.9251,-0  0  0
7.892,-0  0  0,-11.4614 -1.79592 -40.8745,-8.54858 -5.64942 -44.9251,-0  0  0
7.893,-0  0  0,-11.4614 -1.79592 -40.8745,-8.54858 -5.64942 -44.9251,-0  0  0
7.9,-0  0  0,-11.4614 -1.79592 -40.8745,-8.54858 -5.64942 -44.9251,-0  0  0
7.901,-0  0  0,-11.4614 -1.79592 -40.8745,-8.54858 -5.64942 -44.9251,-0  0  0
7.903,-0  0  0,-11.4614 -1.79592 -40.8745,-8.54858 -5.64942 -44.9251,-0  0  0
7.904,-0  0  0,-11.4614 -1.79592 -40.8745,-8.54858 -5.64942 -44.9251,-0  0  0
7.905,-0  0  0,-11.4614 -1.79592 -40.8745,-8.54858 -5.64942 -44.9251,-0  0  0
7.906,-0  0  0,-11.4614 -1.79592 -40.8745,-8.54858 -5.64942 -44.9251,-0  0  0
7.907,-0  0  0,-11.4614 -1.79592 -40.8745,-8.54858 -5.64942 -44.9251,-0  0  0
7.91,-0  0  0,-11.7804 -4.61875 -39.5845,-9.61647  -6.1649  -47.964,-0  0  0
7.917,-0  0  0,-11.7804 -4.61875 -39.5845,-9.61647  -6.1649  -47.964,-0  0  0
7.918,-0  0  0,-11.7804 -4.61875 -39.5845,-9.61647  -6.1649  -47.964,-0  0  0
7.919,-0  0  0,-11.7804 -4.61875 -39.5845,-9.61647  -6.1649  -47.964,-0  0  0
7.92,-0  0  0,-11.7804 -4.61875 -39.5845,-9.61647  -6.1649  -47.964,-0  0  0
7.922,-0  0  0,-11.7804 -4.61875 -39.5845,-9.61647  -6.1649  -47.964,-0  0  0
7.923,-0  0  0,-11.7804 -4.61875 -39.5845,-9.61647  -6.1649  -47.964,-0  0  0
7.924,-0  0  0,-11.7804 -4.61875 -39.5845,-9.61647  -6.1649  -47.964,-0  0  0
7.926,-0  0  0,-11.7804 -4.61875 -39.5845,-9.61647  -6.1649  -47.964,-0  0  0
7.934,-0  0  0,-11.7804 -4.61875 -39.5845,-9.61647  -6.1649  -47.964,-0  0  0
7.935,-0  0  0,-11.7804 -4.61875 -39.5845,-9.61647  -6.1649  -47.964,-0  0  0
7.936,-0  0  0,-11.7804 -4.61875 -39.5845,-9.61647  -6.1649  -47.964,-0  0  0
7.937,-0  0  0,-11.7804 -4.61875 -39.5845,-9.61647  -6.1649  -47.964,-0  0  0
7.94,-0  0  0,-10.9697 -8.93235 -37.1205,-10.8261 -5.42456 -52.3062,-0  0  0
7.941,-0  0  0,-10.9697 -8.93235 -37.1205,-10.8261 -5.42456 -52.3062,-0  0  0
7.941,-0  0  0,-10.9697 -8.93235 -37.1205,-10.8261 -5.42456 -52.3062,-0  0  0
7.942,-0  0  0,-10.9697 -8.93235 -37.1205,-10.8261 -5.42456 -52.3062,-0  0  0
7.95,-0  0  0,-10.9697 -8.93235 -37.1205,-10.8261 -5.42456 -52.3062,-0  0  0
7.952,-0  0  0,-10.9697 -8.93235 -37.1205,-10.8261 -5.42456 -52.3062,-0  0  0
7.954,-0  0  0,-10.9697 -8.93235 -37.1205,-10.8261 -5.42456 -52.3062,-0  0  0
7.955,-0  0  0,-10.9697 -8.93235 -37.1205,-10.8261 -5.42456 -52.3062,-0  0  0
7.956,-0  0  0,-10.9697 -8.93235 -37.1205,-10.8261 -5.42456 -52.3062,-0  0  0
7.957,-0  0  0,-10.9697 -8.93235 -37.1205,-10.8261 -5.42456 -52.3062,-0  0  0
7.958,-0  0  0,-10.9697 -8.93235 -37.1205,-10.8261 -5.42456 -52.3062,-0  0  0
7.959,-0  0  0,-10.9697 -8.93235 -37.1205,-10.8261 -5.42456 -52.3062,-0  0  0
7.967,-0  0  0,-10.9697 -8.93235 -37.1205,-10.8261 -5.42456 -52.3062,-0  0  0
7.97,-10.5708  10.1618 -37.1399,-0  0  0,-0  0  0,-12.9296  3.18419 -57.3054
7.971,-10.5708  10.1618 -37.1399,-0  0  0,-0  0  0,-12.9296  3.18419 -57.3054
7.972,-10.5708  10.1618 -37.1399,-0  0  0,-0  0  0,-12.9296  3.18419 -57.3054
7.973,-10.5708  10.1618 -37.1399,-0  0  0,-0  0  0,-12.9296  3.18419 -57.3054
7.974,-10.5708  10.1618 -37.1399,-0  0  0,-0  0  0,-12.9296  3.18419 -57.3054
7.975,-10.5708  10.1618 -37.1399,-0  0  0,-0  0  0,-12.9296  3.18419 -57.3054
7.976,-10.5708  10.1618 -37.1399,-0  0  0,-0  0  0,-12.9296  3.18419 -57.3054
7.984,-10.5708  10.1618 -37.1399,-0  0  0,-0  0  0,-12.9296  3.18419 -57.3054
7.985,-10.5708  10.1618 -37.1399,-0  0  0,-0  0  0,-12.9296  3.18419 -57.3054
7.986,-10.5708  10.1618 -37.1399,-0  0  0,-0  0  0,-12.9296  3.18419 -57.3054
7.986,-10.5708  10.1618 -37.1399,-0  0  0,-0  0  0,-12.9296  3.18419 -57.3054
7.987,-10.5708  10.1618 -37.1399,-0  0  0,-0  0  0,-12.9296  3.18419 -57.3054
