0.589, 0.379342 -0.355832  -42.1664,0 0 0,0 0 0,0.830213 0.194003 -43.2069
0.591, 0.379342 -0.355832  -42.1664,0 0 0,0 0 0,0.830213 0.194003 -43.2069
0.595, 0.576954 -0.088812  -38.3712, 0 -0  0, 0 -0  0,  1.2235 0.679203 -40.9965
0.597, 0.576954 -0.088812  -38.3712, 0 -0  0, 0 -0  0,  1.2235 0.679203 -40.9965
0.599, 0.576954 -0.088812  -38.3712, 0 -0  0, 0 -0  0,  1.2235 0.679203 -40.9965
0.6, 0.576954 -0.088812  -38.3712, 0 -0  0, 0 -0  0,  1.2235 0.679203 -40.9965
0.602, 0.576954 -0.088812  -38.3712, 0 -0  0, 0 -0  0,  1.2235 0.679203 -40.9965
0.604, 0.576954 -0.088812  -38.3712, 0 -0  0, 0 -0  0,  1.2235 0.679203 -40.9965
0.606, 0.576954 -0.088812  -38.3712, 0 -0  0, 0 -0  0,  1.2235 0.679203 -40.9965
0.608, 0.576954 -0.088812  -38.3712, 0 -0  0, 0 -0  0,  1.2235 0.679203 -40.9965
0.61, 0.576954 -0.088812  -38.3712, 0 -0  0, 0 -0  0,  1.2235 0.679203 -40.9965
0.611, 0.576954 -0.088812  -38.3712, 0 -0  0, 0 -0  0,  1.2235 0.679203 -40.9965
0.614, 0.576954 -0.088812  -38.3712, 0 -0  0, 0 -0  0,  1.2235 0.679203 -40.9965
0.615, 0.576954 -0.088812  -38.3712, 0 -0  0, 0 -0  0,  1.2235 0.679203 -40.9965
0.616, 0.576954 -0.088812  -38.3712, 0 -0  0, 0 -0  0,  1.2235 0.679203 -40.9965
0.621,0.954554 0.237034 -38.6054, 0 -0  0, 0 -0  0, 1.26345  0.52554 -43.7057
0.624,0.954554 0.237034 -38.6054, 0 -0  0, 0 -0  0, 1.26345  0.52554 -43.7057
0.625,0.954554 0.237034 -38.6054, 0 -0  0, 0 -0  0, 1.26345  0.52554 -43.7057
0.627,0.954554 0.237034 -38.6054, 0 -0  0, 0 -0  0, 1.26345  0.52554 -43.7057
0.629,0.954554 0.237034 -38.6054, 0 -0  0, 0 -0  0, 1.26345  0.52554 -43.7057
0.631,0.954554 0.237034 -38.6054, 0 -0  0, 0 -0  0, 1.26345  0.52554 -43.7057
0.633,0.954554 0.237034 -38.6054, 0 -0  0, 0 -0  0, 1.26345  0.52554 -43.7057
0.635,0.954554 0.237034 -38.6054, 0 -0  0, 0 -0  0, 1.26345  0.52554 -43.7057
0.636,0.954554 0.237034 -38.6054, 0 -0  0, 0 -0  0, 1.26345  0.52554 -43.7057
0.64,0.954554 0.237034 -38.6054, 0 -0  0, 0 -0  0, 1.26345  0.52554 -43.7057
0.642,0.954554 0.237034 -38.6054, 0 -0  0, 0 -0  0, 1.26345  0.52554 -43.7057
0.644,0.954554 0.237034 -38.6054, 0 -0  0, 0 -0  0, 1.26345  0.52554 -43.7057
0.645,0.954554 0.237034 -38.6054, 0 -0  0, 0 -0  0, 1.26345  0.52554 -43.7057
0.649, 1.49153 0.177263 -40.1529, 0 -0  0, 0 -0  0, 1.70204 0.283174 -48.3497
0.651, 1.49153 0.177263 -40.1529, 0 -0  0, 0 -0  0, 1.70204 0.283174 -48.3497
0.652, 1.49153 0.177263 -40.1529, 0 -0  0, 0 -0  0, 1.70204 0.283174 -48.3497
0.654, 1.49153 0.177263 -40.1529, 0 -0  0, 0 -0  0, 1.70204 0.283174 -48.3497
0.657, 1.49153 0.177263 -40.1529, 0 -0  0, 0 -0  0, 1.70204 0.283174 -48.3497
0.658, 1.49153 0.177263 -40.1529, 0 -0  0, 0 -0  0, 1.70204 0.283174 -48.3497
0.66, 1.49153 0.177263 -40.1529, 0 -0  0, 0 -0  0, 1.70204 0.283174 -48.3497
0.662, 1.49153 0.177263 -40.1529, 0 -0  0, 0 -0  0, 1.70204 0.283174 -48.3497
0.664, 1.49153 0.177263 -40.1529, 0 -0  0, 0 -0  0, 1.70204 0.283174 -48.3497
0.666, 1.49153 0.177263 -40.1529, 0 -0  0, 0 -0  0, 1.70204 0.283174 -48.3497
0.668, 1.49153 0.177263 -40.1529, 0 -0  0, 0 -0  0, 1.70204 0.283174 -48.3497
0.669, 1.49153 0.177263 -40.1529, 0 -0  0, 0 -0  0, 1.70204 0.283174 -48.3497
0.674, 1.49153 0.177263 -40.1529, 0 -0  0, 0 -0  0, 1.70204 0.283174 -48.3497
0.686, 0  0 -0, 2.72061 0.219762 -47.7993,   2.89963 -0.0122442   -44.1956, 0  0 -0
0.687, 0  0 -0, 2.72061 0.219762 -47.7993,   2.89963 -0.0122442   -44.1956, 0  0 -0
0.688, 0  0 -0, 2.72061 0.219762 -47.7993,   2.89963 -0.0122442   -44.1956, 0  0 -0
0.689, 0  0 -0, 2.72061 0.219762 -47.7993,   2.89963 -0.0122442   -44.1956, 0  0 -0
0.691, 0  0 -0, 2.72061 0.219762 -47.7993,   2.89963 -0.0122442   -44.1956, 0  0 -0
0.697, 0  0 -0, 2.72061 0.219762 -47.7993,   2.89963 -0.0122442   -44.1956, 0  0 -0
0.698, 0  0 -0, 2.72061 0.219762 -47.7993,   2.89963 -0.0122442   -44.1956, 0  0 -0
0.7, 0  0 -0, 2.72061 0.219762 -47.7993,   2.89963 -0.0122442   -44.1956, 0  0 -0
0.701, 0  0 -0, 2.72061 0.219762 -47.7993,   2.89963 -0.0122442   -44.1956, 0  0 -0
0.703, 0  0 -0, 2.72061 0.219762 -47.7993,   2.89963 -0.0122442   -44.1956, 0  0 -0
0.704, 0  0 -0, 2.72061 0.219762 -47.7993,   2.89963 -0.0122442   -44.1956, 0  0 -0
0.706, 0  0 -0, 2.72061 0.219762 -47.7993,   2.89963 -0.0122442   -44.1956, 0  0 -0
0.708, 0  0 -0, 2.72061 0.219762 -47.7993,   2.89963 -0.0122442   -44.1956, 0  0 -0
0.713, 0 -0  0,  3.75373 -0.706911  -54.8799, 2.14788  1.28563 -51.8787, 0 -0  0
0.716, 0 -0  0,  3.75373 -0.706911  -54.8799, 2.14788  1.28563 -51.8787, 0 -0  0
0.718, 0 -0  0,  3.75373 -0.706911  -54.8799, 2.14788  1.28563 -51.8787, 0 -0  0
0.72, 0 -0  0,  3.75373 -0.706911  -54.8799, 2.14788  1.28563 -51.8787, 0 -0  0
0.722, 0 -0  0,  3.75373 -0.706911  -54.8799, 2.14788  1.28563 -51.8787, 0 -0  0
0.725, 0 -0  0,  3.75373 -0.706911  -54.8799, 2.14788  1.28563 -51.8787, 0 -0  0
0.726, 0 -0  0,  3.75373 -0.706911  -54.8799, 2.14788  1.28563 -51.8787, 0 -0  0
0.728, 0 -0  0,  3.75373 -0.706911  -54.8799, 2.14788  1.28563 -51.8787, 0 -0  0
0.73, 0 -0  0,  3.75373 -0.706911  -54.8799, 2.14788  1.28563 -51.8787, 0 -0  0
0.733, 0 -0  0,  3.75373 -0.706911  -54.8799, 2.14788  1.28563 -51.8787, 0 -0  0
0.735, 0 -0  0,  3.75373 -0.706911  -54.8799, 2.14788  1.28563 -51.8787, 0 -0  0
0.737, 0 -0  0,  3.75373 -0.706911  -54.8799, 2.14788  1.28563 -51.8787, 0 -0  0
0.739, 0 -0  0,  3.75373 -0.706911  -54.8799, 2.14788  1.28563 -51.8787, 0 -0  0
0.743, 0 -0  0,  2.18762 -0.312785  -51.4739, 1.60113 0.382184 -48.6391, 0 -0  0
0.745, 0 -0  0,  2.18762 -0.312785  -51.4739, 1.60113 0.382184 -48.6391, 0 -0  0
0.747, 0 -0  0,  2.18762 -0.312785  -51.4739, 1.60113 0.382184 -48.6391, 0 -0  0
0.75, 0 -0  0,  2.18762 -0.312785  -51.4739, 1.60113 0.382184 -48.6391, 0 -0  0
0.752, 0 -0  0,  2.18762 -0.312785  -51.4739, 1.60113 0.382184 -48.6391, 0 -0  0
0.754, 0 -0  0,  2.18762 -0.312785  -51.4739, 1.60113 0.382184 -48.6391, 0 -0  0
0.756, 0 -0  0,  2.18762 -0.312785  -51.4739, 1.60113 0.382184 -48.6391, 0 -0  0
0.758, 0 -0  0,  2.18762 -0.312785  -51.4739, 1.60113 0.382184 -48.6391, 0 -0  0
0.759, 0 -0  0,  2.18762 -0.312785  -51.4739, 1.60113 0.382184 -48.6391, 0 -0  0
0.761, 0 -0  0,  2.18762 -0.312785  -51.4739, 1.60113 0.382184 -48.6391, 0 -0  0
0.763, 0 -0  0,  2.18762 -0.312785  -51.4739, 1.60113 0.382184 -48.6391, 0 -0  0
0.765, 0 -0  0,  2.18762 -0.312785  -51.4739, 1.60113 0.382184 -48.6391, 0 -0  0
0.768, 0 -0  0,  2.18762 -0.312785  -51.4739, 1.60113 0.382184 -48.6391, 0 -0  0
0.773, 0 -0  0,  1.25344 -0.378406  -47.2833,  1.39483 -0.583436  -45.9415, 0 -0  0
0.775, 0 -0  0,  1.25344 -0.378406  -47.2833,  1.39483 -0.583436  -45.9415, 0 -0  0
0.776, 0 -0  0,  1.25344 -0.378406  -47.2833,  1.39483 -0.583436  -45.9415, 0 -0  0
0.786, 0 -0  0,  1.25344 -0.378406  -47.2833,  1.39483 -0.583436  -45.9415, 0 -0  0
0.787, 0 -0  0,  1.25344 -0.378406  -47.2833,  1.39483 -0.583436  -45.9415, 0 -0  0
0.788, 0 -0  0,  1.25344 -0.378406  -47.2833,  1.39483 -0.583436  -45.9415, 0 -0  0
0.789, 0 -0  0,  1.25344 -0.378406  -47.2833,  1.39483 -0.583436  -45.9415, 0 -0  0
0.79, 0 -0  0,  1.25344 -0.378406  -47.2833,  1.39483 -0.583436  -45.9415, 0 -0  0
0.791, 0 -0  0,  1.25344 -0.378406  -47.2833,  1.39483 -0.583436  -45.9415, 0 -0  0
0.793, 0 -0  0,  1.25344 -0.378406  -47.2833,  1.39483 -0.583436  -45.9415, 0 -0  0
0.794, 0 -0  0,  1.25344 -0.378406  -47.2833,  1.39483 -0.583436  -45.9415, 0 -0  0
0.795, 0 -0  0,  1.25344 -0.378406  -47.2833,  1.39483 -0.583436  -45.9415, 0 -0  0
0.798, 0 -0  0,  1.25344 -0.378406  -47.2833,  1.39483 -0.583436  -45.9415, 0 -0  0
0.802, 0 -0  0, 0.936594 -0.489425  -43.1056, 1.45081 -1.14993 -42.6839, 0 -0  0
0.806, 0 -0  0, 0.936594 -0.489425  -43.1056, 1.45081 -1.14993 -42.6839, 0 -0  0
0.807, 0 -0  0, 0.936594 -0.489425  -43.1056, 1.45081 -1.14993 -42.6839, 0 -0  0
0.809, 0 -0  0, 0.936594 -0.489425  -43.1056, 1.45081 -1.14993 -42.6839, 0 -0  0
0.81, 0 -0  0, 0.936594 -0.489425  -43.1056, 1.45081 -1.14993 -42.6839, 0 -0  0
0.812, 0 -0  0, 0.936594 -0.489425  -43.1056, 1.45081 -1.14993 -42.6839, 0 -0  0
0.814, 0 -0  0, 0.936594 -0.489425  -43.1056, 1.45081 -1.14993 -42.6839, 0 -0  0
0.816, 0 -0  0, 0.936594 -0.489425  -43.1056, 1.45081 -1.14993 -42.6839, 0 -0  0
0.817, 0 -0  0, 0.936594 -0.489425  -43.1056, 1.45081 -1.14993 -42.6839, 0 -0  0
0.819, 0 -0  0, 0.936594 -0.489425  -43.1056, 1.45081 -1.14993 -42.6839, 0 -0  0
0.82, 0 -0  0, 0.936594 -0.489425  -43.1056, 1.45081 -1.14993 -42.6839, 0 -0  0
0.823, 0 -0  0, 0.936594 -0.489425  -43.1056, 1.45081 -1.14993 -42.6839, 0 -0  0
0.823, 0 -0  0, 0.936594 -0.489425  -43.1056, 1.45081 -1.14993 -42.6839, 0 -0  0
0.827, 0 -0  0,  0.97228 -0.567029  -39.5244, 1.65359 -1.42062 -40.1334, 0 -0  0
0.828, 0 -0  0,  0.97228 -0.567029  -39.5244, 1.65359 -1.42062 -40.1334, 0 -0  0
0.829, 0 -0  0,  0.97228 -0.567029  -39.5244, 1.65359 -1.42062 -40.1334, 0 -0  0
0.83, 0 -0  0,  0.97228 -0.567029  -39.5244, 1.65359 -1.42062 -40.1334, 0 -0  0
0.831, 0 -0  0,  0.97228 -0.567029  -39.5244, 1.65359 -1.42062 -40.1334, 0 -0  0
0.832, 0 -0  0,  0.97228 -0.567029  -39.5244, 1.65359 -1.42062 -40.1334, 0 -0  0
0.839, 0 -0  0,  0.97228 -0.567029  -39.5244, 1.65359 -1.42062 -40.1334, 0 -0  0
0.84, 0 -0  0,  0.97228 -0.567029  -39.5244, 1.65359 -1.42062 -40.1334, 0 -0  0
0.841, 0 -0  0,  0.97228 -0.567029  -39.5244, 1.65359 -1.42062 -40.1334, 0 -0  0
0.842, 0 -0  0,  0.97228 -0.567029  -39.5244, 1.65359 -1.42062 -40.1334, 0 -0  0
0.843, 0 -0  0,  0.97228 -0.567029  -39.5244, 1.65359 -1.42062 -40.1334, 0 -0  0
0.844, 0 -0  0,  0.97228 -0.567029  -39.5244, 1.65359 -1.42062 -40.1334, 0 -0  0
0.845, 0 -0  0,  0.97228 -0.567029  -39.5244, 1.65359 -1.42062 -40.1334, 0 -0  0
0.848, 0 -0  0, 0.849289 -0.667373  -40.2357, 1.24821 -1.14315 -42.0925, 0 -0  0
0.856, 0 -0  0, 0.849289 -0.667373  -40.2357, 1.24821 -1.14315 -42.0925, 0 -0  0
0.857, 0 -0  0, 0.849289 -0.667373  -40.2357, 1.24821 -1.14315 -42.0925, 0 -0  0
0.858, 0 -0  0, 0.849289 -0.667373  -40.2357, 1.24821 -1.14315 -42.0925, 0 -0  0
0.859, 0 -0  0, 0.849289 -0.667373  -40.2357, 1.24821 -1.14315 -42.0925, 0 -0  0
0.86, 0 -0  0, 0.849289 -0.667373  -40.2357, 1.24821 -1.14315 -42.0925, 0 -0  0
0.861, 0 -0  0, 0.849289 -0.667373  -40.2357, 1.24821 -1.14315 -42.0925, 0 -0  0
0.862, 0 -0  0, 0.849289 -0.667373  -40.2357, 1.24821 -1.14315 -42.0925, 0 -0  0
0.863, 0 -0  0, 0.849289 -0.667373  -40.2357, 1.24821 -1.14315 -42.0925, 0 -0  0
0.873, 0 -0  0, 0.849289 -0.667373  -40.2357, 1.24821 -1.14315 -42.0925, 0 -0  0
0.874, 0 -0  0, 0.849289 -0.667373  -40.2357, 1.24821 -1.14315 -42.0925, 0 -0  0
0.874, 0 -0  0, 0.849289 -0.667373  -40.2357, 1.24821 -1.14315 -42.0925, 0 -0  0
0.875, 0 -0  0, 0.849289 -0.667373  -40.2357, 1.24821 -1.14315 -42.0925, 0 -0  0
0.878, 0 -0  0, 0.744873 -0.121963  -42.6327,  1.05973 -0.465561  -45.9396, 0 -0  0
0.879, 0 -0  0, 0.744873 -0.121963  -42.6327,  1.05973 -0.465561  -45.9396, 0 -0  0
0.88, 0 -0  0, 0.744873 -0.121963  -42.6327,  1.05973 -0.465561  -45.9396, 0 -0  0
0.881, 0 -0  0, 0.744873 -0.121963  -42.6327,  1.05973 -0.465561  -45.9396, 0 -0  0
0.889, 0 -0  0, 0.744873 -0.121963  -42.6327,  1.05973 -0.465561  -45.9396, 0 -0  0
0.89, 0 -0  0, 0.744873 -0.121963  -42.6327,  1.05973 -0.465561  -45.9396, 0 -0  0
0.891, 0 -0  0, 0.744873 -0.121963  -42.6327,  1.05973 -0.465561  -45.9396, 0 -0  0
0.892, 0 -0  0, 0.744873 -0.121963  -42.6327,  1.05973 -0.465561  -45.9396, 0 -0  0
0.893, 0 -0  0, 0.744873 -0.121963  -42.6327,  1.05973 -0.465561  -45.9396, 0 -0  0
0.894, 0 -0  0, 0.744873 -0.121963  -42.6327,  1.05973 -0.465561  -45.9396, 0 -0  0
0.895, 0 -0  0, 0.744873 -0.121963  -42.6327,  1.05973 -0.465561  -45.9396, 0 -0  0
0.896, 0 -0  0, 0.744873 -0.121963  -42.6327,  1.05973 -0.465561  -45.9396, 0 -0  0
0.906, 0 -0  0, 0.744873 -0.121963  -42.6327,  1.05973 -0.465561  -45.9396, 0 -0  0
0.91, 0.80204 0.630573 -44.3885, 0  0 -0, 0  0 -0,1.13656 1.03553 -47.294
0.911, 0.80204 0.630573 -44.3885, 0  0 -0, 0  0 -0,1.13656 1.03553 -47.294
0.912, 0.80204 0.630573 -44.3885, 0  0 -0, 0  0 -0,1.13656 1.03553 -47.294
0.913, 0.80204 0.630573 -44.3885, 0  0 -0, 0  0 -0,1.13656 1.03553 -47.294
0.913, 0.80204 0.630573 -44.3885, 0  0 -0, 0  0 -0,1.13656 1.03553 -47.294
0.914, 0.80204 0.630573 -44.3885, 0  0 -0, 0  0 -0,1.13656 1.03553 -47.294
0.915, 0.80204 0.630573 -44.3885, 0  0 -0, 0  0 -0,1.13656 1.03553 -47.294
0.923, 0.80204 0.630573 -44.3885, 0  0 -0, 0  0 -0,1.13656 1.03553 -47.294
0.924, 0.80204 0.630573 -44.3885, 0  0 -0, 0  0 -0,1.13656 1.03553 -47.294
0.925, 0.80204 0.630573 -44.3885, 0  0 -0, 0  0 -0,1.13656 1.03553 -47.294
0.926, 0.80204 0.630573 -44.3885, 0  0 -0, 0  0 -0,1.13656 1.03553 -47.294
0.927, 0.80204 0.630573 -44.3885, 0  0 -0, 0  0 -0,1.13656 1.03553 -47.294
0.928, 0.80204 0.630573 -44.3885, 0  0 -0, 0  0 -0,1.13656 1.03553 -47.294
0.931, 1.49036   1.5432 -51.9652, 0  0 -0, 0  0 -0,-0.106488 -0.514292  -54.4323
0.932, 1.49036   1.5432 -51.9652, 0  0 -0, 0  0 -0,-0.106488 -0.514292  -54.4323
0.94, 1.49036   1.5432 -51.9652, 0  0 -0, 0  0 -0,-0.106488 -0.514292  -54.4323
0.941, 1.49036   1.5432 -51.9652, 0  0 -0, 0  0 -0,-0.106488 -0.514292  -54.4323
0.942, 1.49036   1.5432 -51.9652, 0  0 -0, 0  0 -0,-0.106488 -0.514292  -54.4323
0.943, 1.49036   1.5432 -51.9652, 0  0 -0, 0  0 -0,-0.106488 -0.514292  -54.4323
0.944, 1.49036   1.5432 -51.9652, 0  0 -0, 0  0 -0,-0.106488 -0.514292  -54.4323
0.944, 1.49036   1.5432 -51.9652, 0  0 -0, 0  0 -0,-0.106488 -0.514292  -54.4323
0.945, 1.49036   1.5432 -51.9652, 0  0 -0, 0  0 -0,-0.106488 -0.514292  -54.4323
0.946, 1.49036   1.5432 -51.9652, 0  0 -0, 0  0 -0,-0.106488 -0.514292  -54.4323
0.956, 1.49036   1.5432 -51.9652, 0  0 -0, 0  0 -0,-0.106488 -0.514292  -54.4323
0.958, 1.49036   1.5432 -51.9652, 0  0 -0, 0  0 -0,-0.106488 -0.514292  -54.4323
0.959, 1.49036   1.5432 -51.9652, 0  0 -0, 0  0 -0,-0.106488 -0.514292  -54.4323
0.962,0.190906  1.00181 -48.7359, 0  0 -0, 0  0 -0,-0.282493   0.37556  -51.1291
0.963,0.190906  1.00181 -48.7359, 0  0 -0, 0  0 -0,-0.282493   0.37556  -51.1291
0.964,0.190906  1.00181 -48.7359, 0  0 -0, 0  0 -0,-0.282493   0.37556  -51.1291
0.968,0.190906  1.00181 -48.7359, 0  0 -0, 0  0 -0,-0.282493   0.37556  -51.1291
0.969,0.190906  1.00181 -48.7359, 0  0 -0, 0  0 -0,-0.282493   0.37556  -51.1291
0.973,0.190906  1.00181 -48.7359, 0  0 -0, 0  0 -0,-0.282493   0.37556  -51.1291
0.974,0.190906  1.00181 -48.7359, 0  0 -0, 0  0 -0,-0.282493   0.37556  -51.1291
0.975,0.190906  1.00181 -48.7359, 0  0 -0, 0  0 -0,-0.282493   0.37556  -51.1291
0.976,0.190906  1.00181 -48.7359, 0  0 -0, 0  0 -0,-0.282493   0.37556  -51.1291
0.977,0.190906  1.00181 -48.7359, 0  0 -0, 0  0 -0,-0.282493   0.37556  -51.1291
0.978,0.190906  1.00181 -48.7359, 0  0 -0, 0  0 -0,-0.282493   0.37556  -51.1291
0.979,0.190906  1.00181 -48.7359, 0  0 -0, 0  0 -0,-0.282493   0.37556  -51.1291
0.979,0.190906  1.00181 -48.7359, 0  0 -0, 0  0 -0,-0.282493   0.37556  -51.1291
0.99,-0.282368  0.921736  -45.1086, 0  0 -0, 0  0 -0,-0.183416   1.01368   -48.095
0.991,-0.282368  0.921736  -45.1086, 0  0 -0, 0  0 -0,-0.183416   1.01368   -48.095
0.992,-0.282368  0.921736  -45.1086, 0  0 -0, 0  0 -0,-0.183416   1.01368   -48.095
0.993,-0.282368  0.921736  -45.1086, 0  0 -0, 0  0 -0,-0.183416   1.01368   -48.095
0.994,-0.282368  0.921736  -45.1086, 0  0 -0, 0  0 -0,-0.183416   1.01368   -48.095
0.995,-0.282368  0.921736  -45.1086, 0  0 -0, 0  0 -0,-0.183416   1.01368   -48.095
0.996,-0.282368  0.921736  -45.1086, 0  0 -0, 0  0 -0,-0.183416   1.01368   -48.095
0.997,-0.282368  0.921736  -45.1086, 0  0 -0, 0  0 -0,-0.183416   1.01368   -48.095
1.007,-0.282368  0.921736  -45.1086, 0  0 -0, 0  0 -0,-0.183416   1.01368   -48.095
1.01,-0.282368  0.921736  -45.1086, 0  0 -0, 0  0 -0,-0.183416   1.01368   -48.095
1.014,-0.282368  0.921736  -45.1086, 0  0 -0, 0  0 -0,-0.183416   1.01368   -48.095
1.017,-0.282368  0.921736  -45.1086, 0  0 -0, 0  0 -0,-0.183416   1.01368   -48.095
1.019,-0.282368  0.921736  -45.1086, 0  0 -0, 0  0 -0,-0.183416   1.01368   -48.095
1.033,-0.138215  0.971603  -41.3995, 0  0 -0, 0  0 -0,0.240363  1.41258 -44.7735
1.035,-0.138215  0.971603  -41.3995, 0  0 -0, 0  0 -0,0.240363  1.41258 -44.7735
1.037,-0.138215  0.971603  -41.3995, 0  0 -0, 0  0 -0,0.240363  1.41258 -44.7735
1.038,-0.138215  0.971603  -41.3995, 0  0 -0, 0  0 -0,0.240363  1.41258 -44.7735
1.039,-0.138215  0.971603  -41.3995, 0  0 -0, 0  0 -0,0.240363  1.41258 -44.7735
1.041,-0.138215  0.971603  -41.3995, 0  0 -0, 0  0 -0,0.240363  1.41258 -44.7735
1.042,-0.138215  0.971603  -41.3995, 0  0 -0, 0  0 -0,0.240363  1.41258 -44.7735
1.044,-0.138215  0.971603  -41.3995, 0  0 -0, 0  0 -0,0.240363  1.41258 -44.7735
1.045,-0.138215  0.971603  -41.3995, 0  0 -0, 0  0 -0,0.240363  1.41258 -44.7735
1.046,-0.138215  0.971603  -41.3995, 0  0 -0, 0  0 -0,0.240363  1.41258 -44.7735
1.047,-0.138215  0.971603  -41.3995, 0  0 -0, 0  0 -0,0.240363  1.41258 -44.7735
1.05,-0.138215  0.971603  -41.3995, 0  0 -0, 0  0 -0,0.240363  1.41258 -44.7735
1.051,-0.138215  0.971603  -41.3995, 0  0 -0, 0  0 -0,0.240363  1.41258 -44.7735
1.054,0.374665 0.790807  -37.867, 0  0 -0, 0  0 -0,0.956481  1.47859 -42.1833
1.055,0.374665 0.790807  -37.867, 0  0 -0, 0  0 -0,0.956481  1.47859 -42.1833
1.057,0.374665 0.790807  -37.867, 0  0 -0, 0  0 -0,0.956481  1.47859 -42.1833
1.061,0.374665 0.790807  -37.867, 0  0 -0, 0  0 -0,0.956481  1.47859 -42.1833
1.062,0.374665 0.790807  -37.867, 0  0 -0, 0  0 -0,0.956481  1.47859 -42.1833
1.064,0.374665 0.790807  -37.867, 0  0 -0, 0  0 -0,0.956481  1.47859 -42.1833
1.066,0.374665 0.790807  -37.867, 0  0 -0, 0  0 -0,0.956481  1.47859 -42.1833
1.067,0.374665 0.790807  -37.867, 0  0 -0, 0  0 -0,0.956481  1.47859 -42.1833
1.068,0.374665 0.790807  -37.867, 0  0 -0, 0  0 -0,0.956481  1.47859 -42.1833
1.068,0.374665 0.790807  -37.867, 0  0 -0, 0  0 -0,0.956481  1.47859 -42.1833
1.069,0.374665 0.790807  -37.867, 0  0 -0, 0  0 -0,0.956481  1.47859 -42.1833
1.07,0.374665 0.790807  -37.867, 0  0 -0, 0  0 -0,0.956481  1.47859 -42.1833
1.07,0.374665 0.790807  -37.867, 0  0 -0, 0  0 -0,0.956481  1.47859 -42.1833
1.073, 0.79561 0.643502  -38.625, 0  0 -0, 0  0 -0, 1.13338  1.01064 -43.9694
1.083, 0.79561 0.643502  -38.625, 0  0 -0, 0  0 -0, 1.13338  1.01064 -43.9694
1.084, 0.79561 0.643502  -38.625, 0  0 -0, 0  0 -0, 1.13338  1.01064 -43.9694
1.085, 0.79561 0.643502  -38.625, 0  0 -0, 0  0 -0, 1.13338  1.01064 -43.9694
1.085, 0.79561 0.643502  -38.625, 0  0 -0, 0  0 -0, 1.13338  1.01064 -43.9694
1.086, 0.79561 0.643502  -38.625, 0  0 -0, 0  0 -0, 1.13338  1.01064 -43.9694
1.087, 0.79561 0.643502  -38.625, 0  0 -0, 0  0 -0, 1.13338  1.01064 -43.9694
1.088, 0.79561 0.643502  -38.625, 0  0 -0, 0  0 -0, 1.13338  1.01064 -43.9694
1.089, 0.79561 0.643502  -38.625, 0  0 -0, 0  0 -0, 1.13338  1.01064 -43.9694
1.1, 0.79561 0.643502  -38.625, 0  0 -0, 0  0 -0, 1.13338  1.01064 -43.9694
1.101, 0.79561 0.643502  -38.625, 0  0 -0, 0  0 -0, 1.13338  1.01064 -43.9694
1.101, 0.79561 0.643502  -38.625, 0  0 -0, 0  0 -0, 1.13338  1.01064 -43.9694
1.102, 0.79561 0.643502  -38.625, 0  0 -0, 0  0 -0, 1.13338  1.01064 -43.9694
1.106, 1.26448 0.377451 -41.0278, 0  0 -0, 0  0 -0, 1.54905 0.656916 -47.5562
1.107, 1.26448 0.377451 -41.0278, 0  0 -0, 0  0 -0, 1.54905 0.656916 -47.5562
1.108, 1.26448 0.377451 -41.0278, 0  0 -0, 0  0 -0, 1.54905 0.656916 -47.5562
1.109, 1.26448 0.377451 -41.0278, 0  0 -0, 0  0 -0, 1.54905 0.656916 -47.5562
1.117, 1.26448 0.377451 -41.0278, 0  0 -0, 0  0 -0, 1.54905 0.656916 -47.5562
1.118, 1.26448 0.377451 -41.0278, 0  0 -0, 0  0 -0, 1.54905 0.656916 -47.5562
1.119, 1.26448 0.377451 -41.0278, 0  0 -0, 0  0 -0, 1.54905 0.656916 -47.5562
1.12, 1.26448 0.377451 -41.0278, 0  0 -0, 0  0 -0, 1.54905 0.656916 -47.5562
1.121, 1.26448 0.377451 -41.0278, 0  0 -0, 0  0 -0, 1.54905 0.656916 -47.5562
1.122, 1.26448 0.377451 -41.0278, 0  0 -0, 0  0 -0, 1.54905 0.656916 -47.5562
1.124, 1.26448 0.377451 -41.0278, 0  0 -0, 0  0 -0, 1.54905 0.656916 -47.5562
1.125, 1.26448 0.377451 -41.0278, 0  0 -0, 0  0 -0, 1.54905 0.656916 -47.5562
1.133, 1.26448 0.377451 -41.0278, 0  0 -0, 0  0 -0, 1.54905 0.656916 -47.5562
1.136, 0  0 -0, 2.16835 0.660059 -47.1436, 2.33666 0.426296 -44.8828, 0  0 -0
1.137, 0  0 -0, 2.16835 0.660059 -47.1436, 2.33666 0.426296 -44.8828, 0  0 -0
1.138, 0  0 -0, 2.16835 0.660059 -47.1436, 2.33666 0.426296 -44.8828, 0  0 -0
1.504, 0  0 -0, 2.16835 0.660059 -47.1436, 2.33666 0.426296 -44.8828, 0  0 -0
1.505, 0  0 -0, 2.16835 0.660059 -47.1436, 2.33666 0.426296 -44.8828, 0  0 -0
1.506, 0  0 -0, 2.16835 0.660059 -47.1436, 2.33666 0.426296 -44.8828, 0  0 -0
1.507, 0  0 -0, 2.16835 0.660059 -47.1436, 2.33666 0.426296 -44.8828, 0  0 -0
1.508, 0  0 -0, 2.16835 0.660059 -47.1436, 2.33666 0.426296 -44.8828, 0  0 -0
