output_1,output_2,output_3,output_4,output_5,output_6,output_7,output_8,output_9,output_10,output_11,output_12,output_13,output_14,output_15
0.975609,-0.165936,0.159,0.998757,0.114479,0.159,0.657678,-0.15919,0.105,0.64972,0.131274,0.105,0.19657,-0.00619484,0.0363555
0.975784,-0.165995,0.159,0.999282,0.114392,0.159,0.658202,-0.159296,0.105,0.649836,0.131192,0.105,0.196586,-0.00618403,0.0362713
0.97596,-0.166055,0.159,0.999806,0.114305,0.159,0.658726,-0.159402,0.105,0.649951,0.13111,0.105,0.196602,-0.00617298,0.036186
0.976136,-0.166117,0.159,1.00033,0.114216,0.159,0.65925,-0.159511,0.105,0.650067,0.131025,0.105,0.196619,-0.00616168,0.0360992
0.976321,-0.166179,0.159,1.00087,0.114128,0.159,0.659784,-0.15962,0.105,0.650191,0.130939,0.105,0.196635,-0.0061501,0.0360119
0.976505,-0.166242,0.159,1.0014,0.114038,0.159,0.660316,-0.15973,0.105,0.650314,0.130852,0.105,0.196651,-0.00613824,0.0359234
0.976689,-0.166306,0.159,1.00194,0.113947,0.159,0.660848,-0.159843,0.105,0.650436,0.130763,0.105,0.196668,-0.00612611,0.0358333
0.976897,-0.166371,0.159,1.00249,0.113855,0.159,0.661405,-0.159956,0.105,0.650582,0.130672,0.105,0.196685,-0.0061138,0.0357419
0.977129,-0.166437,0.159,1.00307,0.113762,0.159,0.661985,-0.16007,0.105,0.65075,0.130581,0.105,0.196702,-0.00610158,0.0356505
0.977358,-0.166508,0.159,1.00365,0.113664,0.159,0.662564,-0.160189,0.105,0.650916,0.130485,0.105,0.196719,-0.00608942,0.0355592
0.97758,-0.166587,0.159,1.00423,0.113558,0.159,0.663135,-0.160315,0.105,0.651074,0.130381,0.105,0.196736,-0.00607735,0.0354683
0.977798,-0.166666,0.159,1.00479,0.113452,0.159,0.663704,-0.160442,0.105,0.651227,0.130276,0.105,0.196752,-0.00606528,0.0353805
0.978022,-0.166748,0.159,1.00536,0.113342,0.159,0.664278,-0.160572,0.105,0.651386,0.130169,0.105,0.196768,-0.00605354,0.0352917
0.978248,-0.166832,0.159,1.00594,0.11323,0.159,0.664855,-0.160703,0.105,0.651549,0.13006,0.105,0.196785,-0.00604184,0.0352032
0.978479,-0.166917,0.159,1.00652,0.113118,0.159,0.665437,-0.160835,0.105,0.651716,0.129951,0.105,0.196801,-0.00603021,0.0351152
0.978711,-0.167001,0.159,1.0071,0.113008,0.159,0.66602,-0.160967,0.105,0.651886,0.129841,0.105,0.196817,-0.00601744,0.0350237
0.978949,-0.167086,0.159,1.00769,0.112895,0.159,0.66661,-0.161099,0.105,0.652062,0.12973,0.105,0.196833,-0.00600598,0.0349356
0.97919,-0.167173,0.159,1.00828,0.112781,0.159,0.667204,-0.161232,0.105,0.652243,0.12962,0.105,0.196849,-0.00599466,0.0348481
0.979434,-0.16726,0.159,1.00888,0.112666,0.159,0.667801,-0.161365,0.105,0.652427,0.129508,0.105,0.196865,-0.00598349,0.0347614
0.979682,-0.167349,0.159,1.00948,0.11255,0.159,0.668402,-0.161499,0.105,0.652615,0.129397,0.105,0.19688,-0.00597251,0.0346754
0.979933,-0.167438,0.159,1.09009,0.112434,0.213,0.669007,-0.161634,0.105,0.652807,0.129284,0.105,0.196896,-0.00596174,0.0345903
0.980187,-0.167528,0.159,1.09069,0.112316,0.213,0.669616,-0.161768,0.105,0.653003,0.129171,0.105,0.196911,-0.00595119,0.0345061
0.980435,-0.167622,0.159,1.0913,0.112195,0.213,0.670219,-0.161907,0.105,0.653194,0.129055,0.105,0.196926,-0.00594085,0.034423
0.980677,-0.16772,0.159,1.09189,0.112069,0.213,0.670817,-0.162049,0.105,0.65338,0.128934,0.105,0.19694,-0.00593062,0.0343415
0.980922,-0.167819,0.159,1.09249,0.111943,0.213,0.671418,-0.162191,0.105,0.65357,0.128813,0.105,0.196954,-0.00592052,0.0342616
0.98117,-0.167919,0.159,1.0931,0.111816,0.213,0.672023,-0.162335,0.105,0.653764,0.128692,0.105,0.196968,-0.00591058,0.0341835
0.98142,-0.16802,0.159,1.0937,0.111687,0.213,0.672632,-0.162479,0.105,0.653962,0.128569,0.105,0.196982,-0.00590084,0.034107
0.981674,-0.168123,0.159,1.09432,0.111558,0.213,0.673244,-0.162624,0.105,0.654164,0.128446,0.105,0.196995,-0.0058913,0.0340323
0.981932,-0.168226,0.159,1.09493,0.111427,0.213,0.673861,-0.16277,0.105,0.654371,0.128322,0.105,0.197008,-0.005882,0.0339593
0.982193,-0.168325,0.159,1.09555,0.1113,0.213,0.674482,-0.162911,0.105,0.654582,0.128202,0.105,0.197021,-0.00587285,0.0338879
0.982458,-0.168432,0.159,1.09617,0.111166,0.213,0.675108,-0.163059,0.105,0.654798,0.128076,0.105,0.197033,-0.00586383,0.0338184
0.982728,-0.168534,0.159,1.0968,0.111036,0.213,0.675739,-0.163203,0.105,0.655019,0.127954,0.105,0.197045,-0.00585497,0.0337507
0.983002,-0.168644,0.159,1.09743,0.110899,0.213,0.676374,-0.163354,0.105,0.655245,0.127824,0.105,0.197056,-0.00584626,0.0336848
0.983172,-0.16876,0.159,1.09796,0.110754,0.213,0.676907,-0.163511,0.105,0.655366,0.127688,0.105,0.197067,-0.00583745,0.0336226
0.983552,-0.16886,0.159,1.09869,0.110627,0.213,0.67765,-0.163651,0.105,0.655699,0.12757,0.105,0.197078,-0.0058295,0.0335613
0.98381,-0.168976,0.159,1.09931,0.110482,0.213,0.678271,-0.163805,0.105,0.655912,0.127437,0.105,0.197088,-0.00582238,0.0335015
0.984064,-0.16909,0.159,1.09992,0.110339,0.213,0.67889,-0.163958,0.105,0.656122,0.127305,0.105,0.197098,-0.00581541,0.0334426
0.984324,-0.169207,0.159,1.10054,0.110193,0.213,0.679515,-0.164113,0.105,0.656339,0.127172,0.105,0.197108,-0.00580848,0.0333846
0.984591,-0.169326,0.159,1.10117,0.110046,0.213,0.680147,-0.16427,0.105,0.656562,0.127036,0.105,0.197118,-0.00580159,0.0333274
0.984862,-0.169449,0.159,1.1018,0.109895,0.213,0.680782,-0.164433,0.105,0.65679,0.126894,0.105,0.197129,-0.00579366,0.0332677
0.985146,-0.169564,0.159,1.10244,0.109751,0.213,0.681431,-0.164586,0.105,0.657031,0.126763,0.105,0.197138,-0.00578684,0.0332111
0.985437,-0.169687,0.159,1.10309,0.109599,0.213,0.682087,-0.164747,0.105,0.657278,0.126623,0.105,0.197148,-0.00577997,0.0331552
0.985737,-0.169806,0.159,1.10375,0.109451,0.213,0.682754,-0.164905,0.105,0.657535,0.126487,0.105,0.197157,-0.00577304,0.0331002
0.986046,-0.169934,0.159,1.10442,0.109295,0.213,0.683429,-0.16507,0.105,0.6578,0.126342,0.105,0.197167,-0.00576616,0.0330461
0.986364,-0.170063,0.159,1.10509,0.109136,0.213,0.684114,-0.165237,0.105,0.658075,0.126196,0.105,0.197176,-0.00575922,0.0329927
0.986693,-0.170187,0.159,1.10578,0.108982,0.213,0.68481,-0.1654,0.105,0.65836,0.126053,0.105,0.197185,-0.00575224,0.03294
0.987032,-0.17032,0.159,1.10648,0.108819,0.213,0.685516,-0.165572,0.105,0.658656,0.125903,0.105,0.197194,-0.0057452,0.032888
0.987382,-0.170449,0.159,1.10718,0.108661,0.213,0.686234,-0.165739,0.105,0.658962,0.125756,0.105,0.197202,-0.00573811,0.0328367
0.987712,-0.170584,0.159,1.10787,0.108497,0.213,0.686931,-0.165913,0.105,0.659249,0.125603,0.105,0.197211,-0.00573106,0.0327855
0.988023,-0.170713,0.159,1.10854,0.108338,0.213,0.68761,-0.16608,0.105,0.659516,0.125457,0.105,0.19722,-0.00572427,0.0327323
0.988347,-0.17085,0.159,1.10922,0.10817,0.213,0.688301,-0.166255,0.105,0.659795,0.125302,0.105,0.197229,-0.00571773,0.0326772
0.989001,-0.170674,0.159,1.11023,0.108328,0.213,0.68933,-0.16613,0.105,0.660418,0.125446,0.105,0.197234,-0.00570056,0.0326558
0.989126,-0.170718,0.159,1.1107,0.108272,0.213,0.689833,-0.166241,0.105,0.66051,0.125352,0.105,0.197232,-0.0056729,0.0326674
0.989436,-0.170738,0.159,1.11135,0.108236,0.213,0.690522,-0.166327,0.105,0.660779,0.125282,0.105,0.197232,-0.00564655,0.0326728
0.989662,-0.17079,0.159,1.11191,0.108167,0.213,0.691127,-0.166443,0.105,0.66096,0.125181,0.105,0.197232,-0.00562106,0.032676
0.989906,-0.170859,0.159,1.11249,0.108079,0.213,0.691749,-0.166577,0.105,0.661158,0.125063,0.105,0.197233,-0.00559632,0.0326763
0.990175,-0.170939,0.159,1.11309,0.10798,0.213,0.692395,-0.166719,0.105,0.661378,0.124936,0.105,0.197234,-0.00557263,0.0326728
0.990462,-0.171024,0.159,1.11371,0.107875,0.213,0.693059,-0.166864,0.105,0.661618,0.124806,0.105,0.197236,-0.00555004,0.0326656
0.990761,-0.171117,0.159,1.11435,0.107763,0.213,0.693733,-0.167017,0.105,0.66187,0.124668,0.105,0.197239,-0.00552756,0.032653
0.991082,-0.171206,0.159,1.11501,0.107654,0.213,0.69443,-0.167163,0.105,0.662147,0.124538,0.105,0.197242,-0.00550724,0.0326386
0.991422,-0.171297,0.159,1.1157,0.107542,0.213,0.695145,-0.167309,0.105,0.662441,0.124408,0.105,0.197245,-0.00548797,0.0326216
0.99177,-0.171386,0.159,1.11639,0.107432,0.213,0.695868,-0.167451,0.105,0.662746,0.124282,0.105,0.197248,-0.00546972,0.0326056
0.992084,-0.171469,0.159,1.11704,0.107326,0.213,0.696558,-0.167587,0.105,0.663018,0.124163,0.105,0.19725,-0.00545258,0.0325972
1.11188,-0.174112,0.213,1.1171,0.107241,0.213,0.696649,-0.167696,0.105,0.702781,0.121489,0.105,0.197251,-0.00543812,0.0325964
1.11219,-0.174226,0.213,1.117,0.107149,0.213,0.69658,-0.167801,0.105,0.703064,0.121357,0.105,0.19725,-0.00542976,0.0326012
1.11291,-0.174235,0.213,1.11734,0.107165,0.213,0.696929,-0.167806,0.105,0.70378,0.121329,0.105,0.197246,-0.00541931,0.0326297
1.11333,-0.174288,0.213,1.11738,0.107143,0.213,0.696985,-0.167855,0.105,0.704217,0.121261,0.105,0.197238,-0.00540827,0.0326814
1.1137,-0.174332,0.213,1.11739,0.107133,0.213,0.697002,-0.167898,0.105,0.704629,0.121206,0.105,0.197225,-0.00539659,0.032757
1.11406,-0.174363,0.213,1.1174,0.10714,0.213,0.697013,-0.16793,0.105,0.705049,0.121165,0.105,0.197209,-0.00538372,0.0328563
1.11438,-0.17438,0.213,1.11739,0.107165,0.213,0.696994,-0.16795,0.105,0.70545,0.121139,0.105,0.197189,-0.00536931,0.0329794
1.11466,-0.174381,0.213,1.11735,0.107206,0.213,0.696946,-0.16796,0.105,0.705831,0.121126,0.105,0.197165,-0.00535286,0.0331254
1.11491,-0.174367,0.213,1.11728,0.107264,0.213,0.696874,-0.16796,0.105,0.706195,0.121126,0.105,0.197137,-0.00533392,0.0332936
1.11513,-0.174338,0.213,1.11719,0.107338,0.213,0.696779,-0.167951,0.105,0.706543,0.121137,0.105,0.197106,-0.0053121,0.0334834
1.11532,-0.174292,0.213,1.11708,0.107428,0.213,0.696664,-0.167932,0.105,0.706877,0.121159,0.105,0.19707,-0.00528705,0.0336939
1.11548,-0.174228,0.213,1.11695,0.107536,0.213,0.696522,-0.167901,0.105,0.707188,0.121192,0.105,0.197032,-0.00525892,0.0339241
1.11617,-0.174354,0.213,1.11727,0.107444,0.213,0.696887,-0.1681,0.105,0.707937,0.12099,0.105,0.197006,-0.00521053,0.0340778
1.11642,-0.174242,0.213,1.11714,0.107588,0.213,0.696801,-0.168059,0.105,0.708224,0.121025,0.105,0.196983,-0.00516293,0.0342209
1.11673,-0.174131,0.213,1.11707,0.107726,0.213,0.696779,-0.168011,0.105,0.708564,0.121063,0.105,0.196961,-0.00512009,0.0343529
1.11704,-0.174036,0.213,1.11699,0.107848,0.213,0.696753,-0.16797,0.105,0.708895,0.121092,0.105,0.196941,-0.00508152,0.0344726
1.11722,-0.173985,0.213,1.11678,0.107923,0.213,0.696598,-0.167963,0.105,0.709091,0.121085,0.105,0.196924,-0.00504848,0.0345764
1.11765,-0.173879,0.213,1.11681,0.108053,0.213,0.696684,-0.167896,0.105,0.709526,0.121138,0.105,0.196908,-0.0050178,0.0346722
1.11796,-0.17381,0.213,1.11673,0.108144,0.213,0.696654,-0.16786,0.105,0.709844,0.121158,0.105,0.196893,-0.0049906,0.0347575
1.11827,-0.173747,0.213,1.11663,0.108229,0.213,0.696611,-0.167822,0.105,0.710148,0.121178,0.105,0.19688,-0.00496695,0.0348337
1.11858,-0.173689,0.213,1.11655,0.108307,0.213,0.696569,-0.167783,0.105,0.710454,0.121199,0.105,0.196869,-0.00494673,0.0349008
1.11889,-0.173636,0.213,1.11646,0.108381,0.213,0.696526,-0.167743,0.105,0.710762,0.121221,0.105,0.196859,-0.00492987,0.0349593
1.1192,-0.173587,0.213,1.11638,0.108451,0.213,0.696482,-0.167699,0.105,0.711071,0.121245,0.105,0.196851,-0.00491634,0.0350093
1.11952,-0.173546,0.213,1.1163,0.108512,0.213,0.696435,-0.167658,0.105,0.711381,0.121267,0.105,0.196843,-0.00490616,0.035051
1.11986,-0.173504,0.213,1.11626,0.108575,0.213,0.696413,-0.167608,0.105,0.71172,0.121296,0.105,0.196837,-0.00489911,0.0350866
1.12022,-0.17345,0.213,1.11624,0.108649,0.213,0.696415,-0.167543,0.105,0.712087,0.12134,0.105,0.196831,-0.00489412,0.0351212
1.12058,-0.173401,0.213,1.11622,0.10872,0.213,0.696411,-0.167479,0.105,0.712453,0.121384,0.105,0.196825,-0.00489128,0.0351547
1.12094,-0.173344,0.213,1.1162,0.108797,0.213,0.696405,-0.167403,0.105,0.712819,0.12144,0.105,0.196819,-0.00489041,0.0351871
1.12129,-0.173286,0.213,1.11618,0.108877,0.213,0.696395,-0.167322,0.105,0.713184,0.1215,0.105,0.196814,-0.0048915,0.0352179
1.12164,-0.173232,0.213,1.11616,0.108952,0.213,0.69638,-0.167241,0.105,0.713548,0.12156,0.105,0.196809,-0.00489471,0.035247
1.12198,-0.173171,0.213,1.11615,0.109035,0.213,0.696363,-0.167148,0.105,0.713914,0.121632,0.105,0.196804,-0.00489989,0.0352743
1.12233,-0.173113,0.213,1.11613,0.109115,0.213,0.696343,-0.167055,0.105,0.71428,0.121703,0.105,0.196799,-0.00490678,0.0352995
1.12267,-0.173052,0.213,1.11611,0.109198,0.213,0.696321,-0.166956,0.105,0.714647,0.12178,0.105,0.196795,-0.00491516,0.0353225
1.12301,-0.172988,0.213,1.1161,0.109285,0.213,0.696296,-0.166851,0.105,0.715014,0.121864,0.105,0.196791,-0.00492509,0.0353431
1.12335,-0.172921,0.213,1.11609,0.109375,0.213,0.696269,-0.16674,0.105,0.715383,0.121953,0.105,0.196787,-0.00493658,0.0353613
1.12355,-0.172884,0.213,1.11593,0.109435,0.213,0.696092,-0.166652,0.105,0.715605,0.122018,0.105,0.196785,-0.00495121,0.0353729
1.12405,-0.172789,0.213,1.11609,0.109552,0.213,0.696222,-0.166508,0.105,0.716137,0.12214,0.105,0.196782,-0.00496545,0.0353843
1.12442,-0.172719,0.213,1.11611,0.109646,0.213,0.696222,-0.166386,0.105,0.716541,0.122239,0.105,0.19678,-0.00498049,0.0353931
1.12483,-0.172647,0.213,1.11618,0.109742,0.213,0.696262,-0.166262,0.105,0.716987,0.122341,0.105,0.196779,-0.00499571,0.0354004
1.12525,-0.172564,0.213,1.11626,0.109848,0.213,0.696314,-0.166126,0.105,0.717447,0.122454,0.105,0.196777,-0.00501155,0.0354065
1.12567,-0.172483,0.213,1.11635,0.109953,0.213,0.696363,-0.16599,0.105,0.717906,0.122568,0.105,0.196776,-0.00502804,0.035411
1.12609,-0.172397,0.213,1.11643,0.110064,0.213,0.696406,-0.165849,0.105,0.718364,0.122687,0.105,0.196775,-0.00504499,0.0354157
1.12652,-0.172296,0.213,1.11653,0.110189,0.213,0.696469,-0.165691,0.105,0.718843,0.122823,0.105,0.196774,-0.00506289,0.0354177
1.12697,-0.172203,0.213,1.11664,0.110307,0.213,0.696538,-0.165539,0.105,0.719329,0.122952,0.105,0.196773,-0.00508122,0.0354188
1.12741,-0.172099,0.213,1.11675,0.110435,0.213,0.696603,-0.165376,0.105,0.719812,0.123092,0.105,0.196773,-0.00510027,0.0354183
1.12784,-0.171991,0.213,1.11685,0.110568,0.213,0.696664,-0.165206,0.105,0.720293,0.123239,0.105,0.196773,-0.00512011,0.0354161
1.12827,-0.171884,0.213,1.11696,0.110701,0.213,0.696721,-0.165036,0.105,0.720772,0.123386,0.105,0.196773,-0.00514027,0.0354121
1.1287,-0.17177,0.213,1.11706,0.110839,0.213,0.696774,-0.164859,0.105,0.721249,0.12354,0.105,0.196773,-0.00516084,0.0354061
1.12913,-0.171652,0.213,1.11716,0.110983,0.213,0.696824,-0.164677,0.105,0.721724,0.123699,0.105,0.196774,-0.00518187,0.035398
1.12955,-0.171527,0.213,1.11726,0.111133,0.213,0.696869,-0.164487,0.105,0.722197,0.123866,0.105,0.196776,-0.00520341,0.0353873
1.09001,-0.171405,0.213,1.11739,0.111282,0.213,0.696947,-0.164298,0.105,0.722704,0.124031,0.105,0.196777,-0.00522539,0.0353739
1.09051,-0.171277,0.213,1.11758,0.111435,0.213,0.697067,-0.164104,0.105,0.723256,0.124202,0.105,0.19678,-0.00524759,0.0353576
1.09102,-0.17114,0.213,1.11777,0.111598,0.213,0.697199,-0.163898,0.105,0.72382,0.124384,0.105,0.196782,-0.00527022,0.0353389
1.09155,-0.171001,0.213,1.11797,0.111763,0.213,0.697341,-0.163691,0.105,0.724396,0.124567,0.105,0.196786,-0.00529325,0.0353166
1.09208,-0.170857,0.213,1.11818,0.111932,0.213,0.697485,-0.163478,0.105,0.724975,0.124756,0.105,0.19679,-0.00531666,0.0352913
1.09246,-0.170741,0.213,1.11824,0.112075,0.213,0.697477,-0.163288,0.105,0.725404,0.124921,0.105,0.196795,-0.00534207,0.0352593
1.09316,-0.170568,0.213,1.11863,0.112274,0.213,0.697792,-0.163043,0.105,0.726153,0.125141,0.105,0.1968,-0.00536632,0.0352289
1.09371,-0.170418,0.213,1.11885,0.112451,0.213,0.697952,-0.16282,0.105,0.726749,0.125338,0.105,0.196805,-0.00539085,0.0351969
1.09416,-0.170257,0.213,1.11899,0.112639,0.213,0.698021,-0.162586,0.105,0.727257,0.125547,0.105,0.19681,-0.00541564,0.0351645
1.09481,-0.17011,0.213,1.11932,0.112812,0.213,0.698277,-0.162366,0.105,0.727948,0.125741,0.105,0.196815,-0.00544013,0.0351321
1.09536,-0.16995,0.213,1.11955,0.112998,0.213,0.698442,-0.162135,0.105,0.728551,0.125947,0.105,0.19682,-0.00546424,0.0350979
1.09592,-0.169784,0.213,1.1198,0.113191,0.213,0.698617,-0.161896,0.105,0.729164,0.12616,0.105,0.196826,-0.00548853,0.0350622
1.09649,-0.169614,0.213,1.12005,0.113388,0.213,0.698794,-0.161654,0.105,0.729781,0.126377,0.105,0.196832,-0.00551295,0.0350249
1.09707,-0.169446,0.213,1.12031,0.113582,0.213,0.698985,-0.161414,0.105,0.73041,0.126591,0.105,0.196838,-0.00553734,0.0349869
1.09768,-0.169287,0.213,1.1206,0.113768,0.213,0.699204,-0.161182,0.105,0.731068,0.126797,0.105,0.196845,-0.00556129,0.0349459
1.0983,-0.169123,0.213,1.1209,0.113959,0.213,0.699428,-0.160947,0.105,0.731732,0.127005,0.105,0.196852,-0.00558479,0.0349022
1.09892,-0.168954,0.213,1.12119,0.114154,0.213,0.699652,-0.160708,0.105,0.732395,0.127219,0.105,0.196859,-0.00560779,0.0348572
1.09955,-0.168783,0.213,1.12151,0.114351,0.213,0.69989,-0.160469,0.105,0.733073,0.127432,0.105,0.196867,-0.00563029,0.0348094
1.10018,-0.168607,0.213,1.12182,0.114554,0.213,0.700128,-0.160224,0.105,0.733749,0.12765,0.105,0.196875,-0.00565226,0.03476
1.10083,-0.168436,0.213,1.12215,0.114751,0.213,0.70038,-0.159987,0.105,0.734441,0.127862,0.105,0.196883,-0.00567382,0.0347085
1.10148,-0.168252,0.213,1.12247,0.11496,0.213,0.700633,-0.159737,0.105,0.735133,0.128086,0.105,0.196892,-0.00569483,0.0346555
1.10215,-0.168073,0.213,1.12282,0.115164,0.213,0.700901,-0.159494,0.105,0.735841,0.128303,0.105,0.196901,-0.00571542,0.0346007
1.10265,-0.167915,0.213,1.12299,0.115348,0.213,0.701003,-0.159268,0.105,0.736382,0.128502,0.105,0.196911,-0.00573698,0.0345418
1.1035,-0.1677,0.213,1.12352,0.115589,0.213,0.70145,-0.15899,0.105,0.737267,0.128754,0.105,0.196921,-0.00575667,0.0344833
1.10419,-0.167518,0.213,1.12388,0.115796,0.213,0.701741,-0.158746,0.105,0.737997,0.128972,0.105,0.196931,-0.0057759,0.0344228
1.10488,-0.167319,0.213,1.12425,0.11602,0.213,0.70203,-0.158486,0.105,0.738728,0.129207,0.105,0.19694,-0.00579449,0.0343636
1.10558,-0.167127,0.213,1.12462,0.116237,0.213,0.702322,-0.158235,0.105,0.739457,0.129432,0.105,0.196951,-0.00581238,0.0343009
1.10627,-0.166953,0.213,1.12498,0.116435,0.213,0.702608,-0.158003,0.105,0.740182,0.129638,0.105,0.196962,-0.00582991,0.0342323
1.10697,-0.166777,0.213,1.12536,0.116636,0.213,0.702904,-0.157769,0.105,0.740919,0.129846,0.105,0.196975,-0.00584709,0.034158
1.10769,-0.166599,0.213,1.12574,0.116838,0.213,0.703213,-0.157534,0.105,0.741668,0.130056,0.105,0.196988,-0.00586391,0.0340781
1.10843,-0.166416,0.213,1.12616,0.117045,0.213,0.703541,-0.157295,0.105,0.742437,0.130269,0.105,0.197002,-0.00588027,0.0339924
1.10918,-0.166233,0.213,1.12657,0.117251,0.213,0.703873,-0.157057,0.105,0.74321,0.130481,0.105,0.197017,-0.00589619,0.0339017
1.10994,-0.166048,0.213,1.127,0.11746,0.213,0.704217,-0.156818,0.105,0.743995,0.130695,0.105,0.197033,-0.00591175,0.0338059
1.11072,-0.16586,0.213,1.12744,0.117671,0.213,0.704573,-0.156577,0.105,0.744794,0.13091,0.105,0.19705,-0.00592693,0.0337053
1.11151,-0.16567,0.213,1.1279,0.117884,0.213,0.704942,-0.156334,0.105,0.745605,0.131127,0.105,0.197068,-0.00594175,0.0336
1.11133,-0.165653,0.213,1.12737,0.117926,0.213,0.704345,-0.15626,0.105,0.745439,0.131173,0.105,0.197083,-0.00595797,0.0335079
1.11187,-0.165548,0.213,1.12757,0.118058,0.213,0.704477,-0.156093,0.105,0.745997,0.131312,0.105,0.197096,-0.0059761,0.03343
1.1124,-0.165443,0.213,1.12775,0.118189,0.213,0.704594,-0.155926,0.105,0.746545,0.13145,0.105,0.197109,-0.00599418,0.03335
1.11294,-0.165332,0.213,1.12796,0.118325,0.213,0.704723,-0.155754,0.105,0.747109,0.131593,0.105,0.197122,-0.00601232,0.0332684
1.11345,-0.165236,0.213,1.12812,0.118447,0.213,0.704817,-0.155593,0.105,0.747639,0.131725,0.105,0.197136,-0.00603201,0.0331819
1.11392,-0.165164,0.213,1.12826,0.118545,0.213,0.704869,-0.155456,0.105,0.74813,0.131833,0.105,0.197151,-0.00605142,0.0330862
1.11442,-0.165078,0.213,1.12842,0.118656,0.213,0.70495,-0.155304,0.105,0.748654,0.131955,0.105,0.197168,-0.00607169,0.0329857
1.11493,-0.165009,0.213,1.12859,0.118751,0.213,0.705031,-0.155168,0.105,0.74918,0.132061,0.105,0.197186,-0.00609231,0.0328741
1.11545,-0.164942,0.213,1.12878,0.118845,0.213,0.705128,-0.155031,0.105,0.749725,0.132167,0.105,0.197205,-0.00611372,0.0327535
1.11601,-0.164863,0.213,1.12899,0.11895,0.213,0.705246,-0.154883,0.105,0.75029,0.132284,0.105,0.197226,-0.00613531,0.0326245
1.1166,-0.164786,0.213,1.12924,0.119054,0.213,0.705399,-0.154735,0.105,0.750892,0.132401,0.105,0.197248,-0.00615742,0.0324878
1.11722,-0.164711,0.213,1.12952,0.119155,0.213,0.705586,-0.154588,0.105,0.751531,0.132516,0.105,0.19727,-0.00618006,0.0323455
1.11787,-0.164638,0.213,1.12983,0.119255,0.213,0.705792,-0.154442,0.105,0.752187,0.13263,0.105,0.197294,-0.00620279,0.0321975
1.11854,-0.16456,0.213,1.09015,0.119361,0.213,0.706019,-0.15429,0.105,0.752865,0.132748,0.105,0.197318,-0.00622548,0.0320441
1.1193,-0.164479,0.213,1.09057,0.119469,0.213,0.706334,-0.154136,0.105,0.753632,0.13287,0.105,0.197343,-0.00624831,0.0318854
1.12015,-0.164395,0.213,1.09107,0.11958,0.213,0.706738,-0.153978,0.105,0.75449,0.132995,0.105,0.197369,-0.0062717,0.0317218
1.12102,-0.164308,0.213,1.09159,0.119696,0.213,0.707154,-0.153814,0.105,0.755362,0.133125,0.105,0.197395,-0.00629546,0.031553
1.12191,-0.164203,0.213,1.09213,0.119829,0.213,0.707586,-0.153634,0.105,0.75625,0.133272,0.105,0.197421,-0.00631896,0.0313841
1.12273,-0.164078,0.213,1.09261,0.119981,0.213,0.707965,-0.153436,0.105,0.75708,0.133436,0.105,0.197445,-0.00634115,0.0312302
1.1229,-0.163936,0.213,1.13268,0.117555,0.213,0.747958,-0.155822,0.105,0.757251,0.133612,0.105,0.197466,-0.00636082,0.0310921
1.1228,-0.163812,0.213,1.13299,0.117653,0.213,0.748208,-0.155694,0.105,0.757148,0.133763,0.105,0.197483,-0.00637595,0.0309777
1.12272,-0.16369,0.213,1.1333,0.117749,0.213,0.748482,-0.155575,0.105,0.75705,0.133908,0.105,0.197497,-0.00638778,0.0308912
1.12263,-0.163572,0.213,1.13358,0.117844,0.213,0.74876,-0.155464,0.105,0.756935,0.134045,0.105,0.197505,-0.00639724,0.0308349
1.12252,-0.163467,0.213,1.13383,0.117927,0.213,0.749023,-0.155368,0.105,0.756789,0.134169,0.105,0.197509,-0.00640541,0.030809
1.12238,-0.163374,0.213,1.13403,0.117998,0.213,0.74927,-0.155286,0.105,0.756611,0.13428,0.105,0.197508,-0.00641305,0.0308133
1.12222,-0.163294,0.213,1.13419,0.118055,0.213,0.7495,-0.155217,0.105,0.756404,0.134378,0.105,0.197502,-0.00642096,0.0308469
1.12203,-0.163224,0.213,1.13431,0.118103,0.213,0.74971,-0.155157,0.105,0.756164,0.134468,0.105,0.197492,-0.00642972,0.0309094
1.12182,-0.163169,0.213,1.1344,0.118135,0.213,0.749905,-0.155108,0.105,0.755901,0.134546,0.105,0.197478,-0.00643995,0.0309997
1.12159,-0.163127,0.213,1.13446,0.118152,0.213,0.750088,-0.15507,0.105,0.755617,0.134613,0.105,0.197459,-0.00645207,0.0311176
1.12135,-0.163093,0.213,1.1345,0.118158,0.213,0.750268,-0.155037,0.105,0.755322,0.134674,0.105,0.197436,-0.00646624,0.0312614
1.12107,-0.163068,0.213,1.1345,0.118154,0.213,0.75042,-0.15501,0.105,0.754992,0.134727,0.105,0.197409,-0.00648216,0.0314295
1.12108,-0.162771,0.213,1.13487,0.118418,0.213,0.750832,-0.154655,0.105,0.755012,0.135107,0.105,0.197395,-0.00652775,0.0315056
1.12069,-0.162766,0.213,1.13486,0.118389,0.213,0.750846,-0.154593,0.105,0.754647,0.135195,0.105,0.197382,-0.00657368,0.0315741
1.12035,-0.16275,0.213,1.13491,0.118371,0.213,0.750902,-0.154527,0.105,0.754338,0.135287,0.105,0.197373,-0.00661536,0.031627
1.11997,-0.162725,0.213,1.13493,0.118363,0.213,0.75092,-0.154457,0.105,0.753996,0.135383,0.105,0.197364,-0.00665463,0.0316739
