horizonLength,bezierHeight,delta,steps,pitch_ascension,offset,Pf,des_vel
16,0.15,0.09,5,-0.389,    0 0.095     0,0.165127 0.137473   -0.003,   0.192851 -0.00359037   0.0528739
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.488453 -0.155058     0.087,   0.192859 -0.00356927   0.0528435
16,0.15,0.09,5,-0.389,    0 0.095     0,0.596748 0.125461    0.177,   0.192859 -0.00356927   0.0528435
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.187081 -0.153327    -0.003,   0.192859 -0.00356927   0.0528435
16,0.15,0.09,5,-0.389,    0 0.095     0,0.165254 0.137293   -0.003,   0.192859 -0.00356927   0.0528435
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.488553 -0.155171     0.087,   0.192868 -0.00354925   0.0528123
16,0.15,0.09,5,-0.389,    0 0.095     0, 0.59714 0.125331    0.177,   0.192868 -0.00354925   0.0528123
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.187514 -0.153492    -0.003,   0.192868 -0.00354925   0.0528123
16,0.15,0.09,5,-0.389,    0 0.095     0,0.165279  0.13714   -0.003,   0.192868 -0.00354925   0.0528123
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.488858 -0.155338     0.087,   0.192876 -0.00353318   0.0527865
16,0.15,0.09,5,-0.389,    0 0.095     0,0.597738 0.125146    0.177,   0.192876 -0.00353318   0.0527865
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.188154 -0.153705    -0.003,   0.192876 -0.00353318   0.0527865
16,0.15,0.09,5,-0.389,    0 0.095     0,0.165514 0.136939   -0.003,   0.192876 -0.00353318   0.0527865
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.488939 -0.155485     0.087,   0.192882 -0.00351958   0.0527653
16,0.15,0.09,5,-0.389,    0 0.095     0,0.598112  0.12498    0.177,   0.192882 -0.00351958   0.0527653
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.188572 -0.153895    -0.003,   0.192882 -0.00351958   0.0527653
16,0.15,0.09,5,-0.389,    0 0.095     0,0.165528 0.136763   -0.003,   0.192882 -0.00351958   0.0527653
16,0.15,0.09,5,-0.389,     0 -0.095      0,0.489276 -0.15562    0.087,   0.192887 -0.00350817   0.0527471
16,0.15,0.09,5,-0.389,    0 0.095     0,0.598745 0.124825    0.177,   0.192887 -0.00350817   0.0527471
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.189247 -0.154068    -0.003,   0.192887 -0.00350817   0.0527471
16,0.15,0.09,5,-0.389,    0 0.095     0,0.165804 0.136603   -0.003,   0.192887 -0.00350817   0.0527471
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.489471 -0.155767     0.087,   0.192892 -0.00349845   0.0527302
16,0.15,0.09,5,-0.389,    0 0.095     0,0.599239 0.124658    0.177,   0.192892 -0.00349845   0.0527302
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.18978 -0.15425   -0.003,   0.192892 -0.00349845   0.0527302
16,0.15,0.09,5,-0.389,    0 0.095     0,0.165941 0.136435   -0.003,   0.192892 -0.00349845   0.0527302
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.489675 -0.155911     0.087,  0.192896 -0.0034899  0.0527146
16,0.15,0.09,5,-0.389,    0 0.095     0,0.599745 0.124493    0.177,  0.192896 -0.0034899  0.0527146
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.190323 -0.154428    -0.003,  0.192896 -0.0034899  0.0527146
16,0.15,0.09,5,-0.389,    0 0.095     0, 0.16609 0.136271   -0.003,  0.192896 -0.0034899  0.0527146
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.489886 -0.156058     0.087,     0.1929 -0.00348244   0.0527001
16,0.15,0.09,5,-0.389,    0 0.095     0,0.600258 0.124325    0.177,     0.1929 -0.00348244   0.0527001
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.190874 -0.154607    -0.003,     0.1929 -0.00348244   0.0527001
16,0.15,0.09,5,-0.389,    0 0.095     0,0.166248 0.136107   -0.003,     0.1929 -0.00348244   0.0527001
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.490105 -0.156207     0.087,   0.192904 -0.00347606   0.0526868
16,0.15,0.09,5,-0.389,    0 0.095     0, 0.60078 0.124154    0.177,   0.192904 -0.00347606   0.0526868
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.191433 -0.154787    -0.003,   0.192904 -0.00347606   0.0526868
16,0.15,0.09,5,-0.389,    0 0.095     0,0.166416 0.135943   -0.003,   0.192904 -0.00347606   0.0526868
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.490332 -0.156359     0.087,   0.192907 -0.00347066   0.0526746
16,0.15,0.09,5,-0.389,    0 0.095     0,0.601312  0.12398    0.177,   0.192907 -0.00347066   0.0526746
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.192001 -0.154967    -0.003,   0.192907 -0.00347066   0.0526746
16,0.15,0.09,5,-0.389,    0 0.095     0,0.166594 0.135777   -0.003,   0.192907 -0.00347066   0.0526746
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.490569 -0.156507     0.087,   0.192911 -0.00346622   0.0526634
16,0.15,0.09,5,-0.389,    0 0.095     0,0.601853 0.123809    0.177,   0.192911 -0.00346622   0.0526634
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.192579 -0.155143    -0.003,   0.192911 -0.00346622   0.0526634
16,0.15,0.09,5,-0.389,    0 0.095     0,0.166782 0.135617   -0.003,   0.192911 -0.00346622   0.0526634
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.490816 -0.156663     0.087,   0.192913 -0.00346279   0.0526534
16,0.15,0.09,5,-0.389,    0 0.095     0,0.602406  0.12363    0.177,   0.192913 -0.00346279   0.0526534
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.193167 -0.155326    -0.003,   0.192913 -0.00346279   0.0526534
16,0.15,0.09,5,-0.389,    0 0.095     0,0.166983 0.135451   -0.003,   0.192913 -0.00346279   0.0526534
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.491057 -0.156824     0.087,   0.192916 -0.00346026   0.0526444
16,0.15,0.09,5,-0.389,    0 0.095     0,0.602954 0.123445    0.177,   0.192916 -0.00346026   0.0526444
16,0.15,0.09,5,-0.389,     0 -0.095      0,  0.19375 -0.155511    -0.003,   0.192916 -0.00346026   0.0526444
16,0.15,0.09,5,-0.389,    0 0.095     0, 0.16718 0.135281   -0.003,   0.192916 -0.00346026   0.0526444
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.491295 -0.156983     0.087,   0.192918 -0.00345853   0.0526363
16,0.15,0.09,5,-0.389,    0 0.095     0,0.603498 0.123261    0.177,   0.192918 -0.00345853   0.0526363
16,0.15,0.09,5,-0.389,     0 -0.095      0,  0.19433 -0.155694    -0.003,   0.192918 -0.00345853   0.0526363
16,0.15,0.09,5,-0.389,    0 0.095     0,0.167374 0.135115   -0.003,   0.192918 -0.00345853   0.0526363
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.491547 -0.157151     0.087,    0.19292 -0.00345764   0.0526291
16,0.15,0.09,5,-0.389,    0 0.095     0,0.604058 0.123069    0.177,    0.19292 -0.00345764   0.0526291
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.194924 -0.155884    -0.003,    0.19292 -0.00345764   0.0526291
16,0.15,0.09,5,-0.389,    0 0.095     0,0.167583 0.134941   -0.003,    0.19292 -0.00345764   0.0526291
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.491814 -0.157321     0.087,  0.192922 -0.0034575  0.0526228
16,0.15,0.09,5,-0.389,    0 0.095     0,0.604632 0.122872    0.177,  0.192922 -0.0034575  0.0526228
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.195534 -0.156076    -0.003,  0.192922 -0.0034575  0.0526228
16,0.15,0.09,5,-0.389,    0 0.095     0,0.167809 0.134766   -0.003,  0.192922 -0.0034575  0.0526228
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.491954 -0.157463     0.087,   0.192924 -0.00345659   0.0526145
16,0.15,0.09,5,-0.389,    0 0.095     0,0.605083 0.122706    0.177,   0.192924 -0.00345659   0.0526145
16,0.15,0.09,5,-0.389,     0 -0.095      0,0.196016 -0.15624   -0.003,   0.192924 -0.00345659   0.0526145
16,0.15,0.09,5,-0.389,    0 0.095     0,0.167908 0.134619   -0.003,   0.192924 -0.00345659   0.0526145
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.492376 -0.157654     0.087,   0.192926 -0.00345765   0.0526076
16,0.15,0.09,5,-0.389,    0 0.095     0,0.605818 0.122489    0.177,   0.192926 -0.00345765   0.0526076
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.196781 -0.156451    -0.003,   0.192926 -0.00345765   0.0526076
16,0.15,0.09,5,-0.389,    0 0.095     0,0.168293 0.134425   -0.003,   0.192926 -0.00345765   0.0526076
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.492642 -0.157813     0.087,   0.192929 -0.00345854   0.0525968
16,0.15,0.09,5,-0.389,    0 0.095     0,0.606396 0.122304    0.177,   0.192929 -0.00345854   0.0525968
16,0.15,0.09,5,-0.389,     0 -0.095      0,0.197389 -0.15663   -0.003,   0.192929 -0.00345854   0.0525968
16,0.15,0.09,5,-0.389,    0 0.095     0,0.168519 0.134263   -0.003,   0.192929 -0.00345854   0.0525968
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.492772 -0.157983     0.087,   0.192932 -0.00345942   0.0525851
16,0.15,0.09,5,-0.389,    0 0.095     0,0.606833 0.122107    0.177,   0.192932 -0.00345942   0.0525851
16,0.15,0.09,5,-0.389,     0 -0.095      0,  0.19786 -0.156821    -0.003,   0.192932 -0.00345942   0.0525851
16,0.15,0.09,5,-0.389,    0 0.095     0,0.168603  0.13409   -0.003,   0.192932 -0.00345942   0.0525851
16,0.15,0.09,5,-0.389,     0 -0.095      0,0.493251 -0.15814    0.087,   0.192936 -0.00346051   0.0525696
16,0.15,0.09,5,-0.389,    0 0.095     0,0.607623 0.121922    0.177,   0.192936 -0.00346051   0.0525696
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.198678 -0.156998    -0.003,   0.192936 -0.00346051   0.0525696
16,0.15,0.09,5,-0.389,    0 0.095     0,0.169036  0.13393   -0.003,   0.192936 -0.00346051   0.0525696
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.493594 -0.158312     0.087,   0.192941 -0.00346165   0.0525516
16,0.15,0.09,5,-0.389,    0 0.095     0,0.608277 0.121724    0.177,   0.192941 -0.00346165   0.0525516
16,0.15,0.09,5,-0.389,     0 -0.095      0,0.199361 -0.15719   -0.003,   0.192941 -0.00346165   0.0525516
16,0.15,0.09,5,-0.389,    0 0.095     0,0.169333 0.133756   -0.003,   0.192941 -0.00346165   0.0525516
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.494962 -0.157958     0.087,   0.192928 -0.00343922   0.0526011
16,0.15,0.09,5,-0.389,    0 0.095     0,0.609966 0.122075    0.177,   0.192928 -0.00343922   0.0526011
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.201089 -0.156885    -0.003,   0.192928 -0.00343922   0.0526011
16,0.15,0.09,5,-0.389,    0 0.095     0,0.170712 0.134071   -0.003,   0.192928 -0.00343922   0.0526011
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.495202 -0.157947     0.087,   0.192902 -0.00339512   0.0526993
16,0.15,0.09,5,-0.389,    0 0.095     0,0.610514 0.122099    0.177,   0.192902 -0.00339512   0.0526993
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.201704 -0.156952    -0.003,   0.192902 -0.00339512   0.0526993
16,0.15,0.09,5,-0.389,    0 0.095     0,0.170984 0.134005   -0.003,   0.192902 -0.00339512   0.0526993
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.495426 -0.157974     0.087,    0.19288 -0.00335451    0.052784
16,0.15,0.09,5,-0.389,    0 0.095     0,0.611023 0.122076    0.177,    0.19288 -0.00335451    0.052784
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.202298 -0.157055    -0.003,    0.19288 -0.00335451    0.052784
16,0.15,0.09,5,-0.389,    0 0.095     0,0.171208 0.133904   -0.003,    0.19288 -0.00335451    0.052784
16,0.15,0.09,5,-0.389,     0 -0.095      0,0.495677 -0.15802    0.087,   0.192859 -0.00331621   0.0528618
16,0.15,0.09,5,-0.389,    0 0.095     0,0.611553 0.122031    0.177,   0.192859 -0.00331621   0.0528618
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.202918 -0.157175    -0.003,   0.192859 -0.00331621   0.0528618
16,0.15,0.09,5,-0.389,    0 0.095     0,0.171447 0.133787   -0.003,   0.192859 -0.00331621   0.0528618
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.495947 -0.158079     0.087,    0.19284 -0.00327978    0.052934
16,0.15,0.09,5,-0.389,    0 0.095     0,0.612099 0.121971    0.177,    0.19284 -0.00327978    0.052934
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.203555 -0.157305    -0.003,    0.19284 -0.00327978    0.052934
16,0.15,0.09,5,-0.389,    0 0.095     0, 0.1717 0.13366  -0.003,    0.19284 -0.00327978    0.052934
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.496252 -0.158143     0.087,   0.192822 -0.00324495   0.0530016
16,0.15,0.09,5,-0.389,    0 0.095     0,0.612678 0.121904    0.177,   0.192822 -0.00324495   0.0530016
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.204224 -0.157438    -0.003,   0.192822 -0.00324495   0.0530016
16,0.15,0.09,5,-0.389,    0 0.095     0,0.171982  0.13353   -0.003,   0.192822 -0.00324495   0.0530016
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.496589 -0.158211     0.087,  0.192805 -0.0032116   0.053065
16,0.15,0.09,5,-0.389,    0 0.095     0,0.613289 0.121832    0.177,  0.192805 -0.0032116   0.053065
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.204924 -0.157574    -0.003,  0.192805 -0.0032116   0.053065
16,0.15,0.09,5,-0.389,    0 0.095     0,0.172294 0.133399   -0.003,  0.192805 -0.0032116   0.053065
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.496957 -0.158282     0.087,   0.192789 -0.00317963   0.0531247
16,0.15,0.09,5,-0.389,    0 0.095     0,0.613932 0.121757    0.177,   0.192789 -0.00317963   0.0531247
16,0.15,0.09,5,-0.389,     0 -0.095      0,0.205655 -0.15771   -0.003,   0.192789 -0.00317963   0.0531247
16,0.15,0.09,5,-0.389,    0 0.095     0,0.172636 0.133267   -0.003,   0.192789 -0.00317963   0.0531247
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.497359 -0.158357     0.087,   0.192773 -0.00314888   0.0531853
16,0.15,0.09,5,-0.389,    0 0.095     0,0.614608 0.121675    0.177,   0.192773 -0.00314888   0.0531853
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.206419 -0.157849    -0.003,   0.192773 -0.00314888   0.0531853
16,0.15,0.09,5,-0.389,    0 0.095     0,0.173011 0.133133   -0.003,   0.192773 -0.00314888   0.0531853
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.497814 -0.158447     0.087,   0.192753 -0.00312017   0.0532596
16,0.15,0.09,5,-0.389,    0 0.095     0,0.615335 0.121579    0.177,   0.192753 -0.00312017   0.0532596
16,0.15,0.09,5,-0.389,     0 -0.095      0,  0.20724 -0.157999    -0.003,   0.192753 -0.00312017   0.0532596
16,0.15,0.09,5,-0.389,    0 0.095     0,0.173448 0.132987   -0.003,   0.192753 -0.00312017   0.0532596
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.613857 -0.160177     0.177,    0.19273 -0.00309526   0.0533441
16,0.15,0.09,5,-0.389,    0 0.095     0,0.615302 0.121492    0.177,    0.19273 -0.00309526   0.0533441
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.207303 -0.158133    -0.003,    0.19273 -0.00309526   0.0533441
16,0.15,0.09,5,-0.389,    0 0.095     0,0.209483 0.131209   -0.003,    0.19273 -0.00309526   0.0533441
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.613952 -0.160288     0.177,   0.192704 -0.00307726   0.0534372
16,0.15,0.09,5,-0.389,    0 0.095     0,0.615018 0.121397    0.177,   0.192704 -0.00307726   0.0534372
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.207105 -0.158261    -0.003,   0.192704 -0.00307726   0.0534372
16,0.15,0.09,5,-0.389,    0 0.095     0,0.209589 0.131065   -0.003,   0.192704 -0.00307726   0.0534372
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.614199 -0.160403     0.177,   0.192677 -0.00306368   0.0535359
16,0.15,0.09,5,-0.389,    0 0.095     0,0.614894 0.121298    0.177,   0.192677 -0.00306368   0.0535359
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.207061 -0.158387    -0.003,   0.192677 -0.00306368   0.0535359
16,0.15,0.09,5,-0.389,    0 0.095     0,0.209858 0.130923   -0.003,   0.192677 -0.00306368   0.0535359
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.614578 -0.160518     0.177,   0.192648 -0.00305322    0.053641
16,0.15,0.09,5,-0.389,    0 0.095     0,0.614909 0.121199    0.177,   0.192648 -0.00305322    0.053641
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.207154 -0.158506    -0.003,   0.192648 -0.00305322    0.053641
16,0.15,0.09,5,-0.389,    0 0.095     0, 0.21027 0.130789   -0.003,   0.192648 -0.00305322    0.053641
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.615006 -0.160636     0.177,  0.192617 -0.0030449  0.0537524
16,0.15,0.09,5,-0.389,    0 0.095     0,0.614978 0.121098    0.177,  0.192617 -0.0030449  0.0537524
16,0.15,0.09,5,-0.389,     0 -0.095      0,   0.2073 -0.158623    -0.003,  0.192617 -0.0030449  0.0537524
16,0.15,0.09,5,-0.389,    0 0.095     0,0.210738 0.130656   -0.003,  0.192617 -0.0030449  0.0537524
16,0.15,0.09,5,-0.389,     0 -0.095      0,  0.61627 -0.160531     0.177,   0.192572 -0.00301905   0.0539141
16,0.15,0.09,5,-0.389,    0 0.095     0,0.615912 0.121225    0.177,   0.192572 -0.00301905   0.0539141
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.208309 -0.158553    -0.003,   0.192572 -0.00301905   0.0539141
16,0.15,0.09,5,-0.389,    0 0.095     0,0.212098 0.130718   -0.003,   0.192572 -0.00301905   0.0539141
16,0.15,0.09,5,-0.389,     0 -0.095      0,0.616606 -0.16055    0.177,    0.19252 -0.00299023   0.0541012
16,0.15,0.09,5,-0.389,    0 0.095     0,0.615938 0.121231    0.177,    0.19252 -0.00299023   0.0541012
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.208404 -0.158611    -0.003,    0.19252 -0.00299023   0.0541012
16,0.15,0.09,5,-0.389,    0 0.095     0,0.212561 0.130655   -0.003,    0.19252 -0.00299023   0.0541012
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.616793 -0.160561     0.177,   0.192463 -0.00295983   0.0543079
16,0.15,0.09,5,-0.389,    0 0.095     0, 0.61584 0.121247    0.177,   0.192463 -0.00295983   0.0543079
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.208363 -0.158667    -0.003,   0.192463 -0.00295983   0.0543079
16,0.15,0.09,5,-0.389,    0 0.095     0,0.212912 0.130599   -0.003,   0.192463 -0.00295983   0.0543079
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.616928 -0.160556     0.177,   0.192399 -0.00292765   0.0545342
16,0.15,0.09,5,-0.389,    0 0.095     0,0.615711  0.12128    0.177,   0.192399 -0.00292765   0.0545342
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.208281 -0.158709    -0.003,   0.192399 -0.00292765   0.0545342
16,0.15,0.09,5,-0.389,    0 0.095     0,0.213241 0.130558   -0.003,   0.192399 -0.00292765   0.0545342
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.617016 -0.160535     0.177,    0.19233 -0.00289339   0.0547795
16,0.15,0.09,5,-0.389,    0 0.095     0,0.615554 0.121329    0.177,    0.19233 -0.00289339   0.0547795
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.208164 -0.158741    -0.003,    0.19233 -0.00289339   0.0547795
16,0.15,0.09,5,-0.389,    0 0.095     0,0.213552  0.13053   -0.003,    0.19233 -0.00289339   0.0547795
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.617058 -0.160499     0.177,   0.192255 -0.00285675   0.0550435
16,0.15,0.09,5,-0.389,    0 0.095     0,0.615369 0.121393    0.177,   0.192255 -0.00285675   0.0550435
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.208014 -0.158763    -0.003,   0.192255 -0.00285675   0.0550435
16,0.15,0.09,5,-0.389,    0 0.095     0,0.213844 0.130513   -0.003,   0.192255 -0.00285675   0.0550435
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.617026 -0.160444     0.177,   0.192175 -0.00281734   0.0553257
16,0.15,0.09,5,-0.389,    0 0.095     0,0.615127 0.121476    0.177,   0.192175 -0.00281734   0.0553257
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.207801 -0.158773    -0.003,   0.192175 -0.00281734   0.0553257
16,0.15,0.09,5,-0.389,    0 0.095     0,0.214088  0.13051   -0.003,   0.192175 -0.00281734   0.0553257
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.61693 -0.16037    0.177,   0.192089 -0.00277454   0.0556258
16,0.15,0.09,5,-0.389,    0 0.095     0,0.614839 0.121576    0.177,   0.192089 -0.00277454   0.0556258
16,0.15,0.09,5,-0.389,     0 -0.095      0,0.207536 -0.15877   -0.003,   0.192089 -0.00277454   0.0556258
16,0.15,0.09,5,-0.389,    0 0.095     0,0.214295  0.13052   -0.003,   0.192089 -0.00277454   0.0556258
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.616799 -0.160278     0.177,   0.191997 -0.00272777   0.0559444
16,0.15,0.09,5,-0.389,    0 0.095     0,0.614534 0.121692    0.177,   0.191997 -0.00272777   0.0559444
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.20725 -0.15876   -0.003,   0.191997 -0.00272777   0.0559444
16,0.15,0.09,5,-0.389,    0 0.095     0,0.214495  0.13054   -0.003,   0.191997 -0.00272777   0.0559444
16,0.15,0.09,5,-0.389,     0 -0.095      0,  0.61663 -0.160167     0.177,   0.191899 -0.00267652   0.0562821
16,0.15,0.09,5,-0.389,    0 0.095     0,0.614208 0.121824    0.177,   0.191899 -0.00267652   0.0562821
16,0.15,0.09,5,-0.389,     0 -0.095      0,0.206939 -0.15874   -0.003,   0.191899 -0.00267652   0.0562821
16,0.15,0.09,5,-0.389,    0 0.095     0,0.214683 0.130568   -0.003,   0.191899 -0.00267652   0.0562821
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.617858 -0.160387     0.177,   0.191841 -0.00261208   0.0564818
16,0.15,0.09,5,-0.389,    0 0.095     0,0.615149 0.121617    0.177,   0.191841 -0.00261208   0.0564818
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.207946 -0.159077    -0.003,   0.191841 -0.00261208   0.0564818
16,0.15,0.09,5,-0.389,    0 0.095     0,0.216065 0.130233   -0.003,   0.191841 -0.00261208   0.0564818
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.617868 -0.160265     0.177,   0.191785 -0.00254518   0.0566741
16,0.15,0.09,5,-0.389,    0 0.095     0,0.614859  0.12175    0.177,   0.191785 -0.00254518   0.0566741
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.207734 -0.159077    -0.003,   0.191785 -0.00254518   0.0566741
16,0.15,0.09,5,-0.389,    0 0.095     0,0.216209 0.130234   -0.003,   0.191785 -0.00254518   0.0566741
16,0.15,0.09,5,-0.389,     0 -0.095      0,0.617903 -0.16014    0.177,   0.191735 -0.00248274   0.0568475
